FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
23/11/2023	01	3	1	19	13	20
23/11/2023	02	4	2	18	13	20
23/11/2023	03	4	1	24	12	25
23/11/2023	04	4	1	23	11	25
23/11/2023	05	3	3	26	8	31
23/11/2023	06	6	32	61	21	110
23/11/2023	07	7	61	65	28	158
23/11/2023	08	11	72	68	51	179
23/11/2023	09	10	45	56	50	125
23/11/2023	10	11	34	49	44	100
23/11/2023	12	6	17	31	27	56
23/11/2023	13	5	12	26	21	45
23/11/2023	14	7	15	30	30	54
23/11/2023	15	6	13	35	26	56
23/11/2023	16	8	19	54	34	82
23/11/2023	17	14	27	77	49	118
23/11/2023	18	16	68	99	69	203
23/11/2023	19	20	167	101	84	357
23/11/2023	20	20	73	88	68	200
23/11/2023	21	21	88	84	73	218
23/11/2023	22	24	54	75	67	158
23/11/2023	23	18	33	64	47	114
24/11/2023	00	12	12	48	32	67
24/11/2023	01	15	10	53	48	69
24/11/2023	02	11	4	44	32	49
24/11/2023	03	10	4	44	31	50
24/11/2023	04	10	5	39	27	46
24/11/2023	05	10	23	48	26	82
24/11/2023	06	11	56	62	36	148
24/11/2023	07	15	77	69	58	187
24/11/2023	08	16	82	68	74	193
24/11/2023	09	18	45	53	88	122
24/11/2023	10	14	24	38	53	75
24/11/2023	11	8	15	25	39	47
24/11/2023	12	8	17	29	36	55
24/11/2023	13	7	17	29	27	56
24/11/2023	14	7	14	29	29	50
24/11/2023	15	6	20	37	27	67
24/11/2023	16	8	13	34	29	54
24/11/2023	17	9	22	55	37	89
24/11/2023	18	11	26	66	43	106
24/11/2023	19	12	35	75	45	129
24/11/2023	20	12	23	63	44	98
24/11/2023	21	12	14	54	39	75
24/11/2023	22	13	24	55	36	91
24/11/2023	23	14	33	59	38	108
25/11/2023	00	12	8	37	31	48
25/11/2023	01	10	4	36	26	42
25/11/2023	02	10	4	26	23	32
25/11/2023	03	10	4	26	24	32
25/11/2023	04	12	5	31	26	39
25/11/2023	05	12	7	28	28	39
25/11/2023	06	11	31	46	29	94
25/11/2023	07	13	37	51	38	108
25/11/2023	08	22	77	59	59	176
25/11/2023	09	25	50	50	75	126
25/11/2023	10	31	27	37	63	78
25/11/2023	11	19	24	42	52	78
25/11/2023	12	16	20	37	48	69
25/11/2023	13	13	17	30	38	56
25/11/2023	14	12	11	22	34	39
25/11/2023	15	9	6	17	27	27
25/11/2023	16	9	7	23	24	33
25/11/2023	17	8	11	35	23	52
25/11/2023	18	21	39	65	40	125
25/11/2023	19	14	54	79	41	162
25/11/2023	20	17	74	80	56	192
25/11/2023	21	22	84	74	56	202
25/11/2023	22	25	50	62	48	139
25/11/2023	23	23	33	54	44	104
26/11/2023	00	21	28	51	39	94
26/11/2023	01	19	22	43	35	77
26/11/2023	02	15	8	29	31	42
26/11/2023	03	14	5	23	24	31
26/11/2023	04	13	2	19	24	22
26/11/2023	05	13	3	18	25	22
26/11/2023	06	13	5	24	27	32
26/11/2023	07	13	6	29	27	38
26/11/2023	08	12	7	18	23	28
26/11/2023	09	10	6	13	21	23
26/11/2023	10	13	16	26	32	51
26/11/2023	11	13	9	19	36	32
26/11/2023	12	11	5	14	30	22
26/11/2023	13	13	8	20	35	32
26/11/2023	14	13	7	20	32	31
26/11/2023	15	12	7	29	31	40
26/11/2023	16	12	7	35	28	45
26/11/2023	17	12	11	47	28	63
26/11/2023	18	16	23	52	37	88
26/11/2023	19	17	32	64	39	113
26/11/2023	20	20	40	66	43	128
26/11/2023	21	21	40	67	42	128
26/11/2023	22	26	27	56	48	97
26/11/2023	23	25	27	47	45	88
27/11/2023	00	24	9	34	42	48
27/11/2023	01	22	6	29	39	39
27/11/2023	02	19	3	22	35	25
27/11/2023	03	19	4	23	35	29
27/11/2023	04	18	6	31	34	41
27/11/2023	05	18	22	35	32	69
27/11/2023	06	20	114	50	41	224
27/11/2023	07	23	194	71	62	368
27/11/2023	08	28	230	75	95	428
27/11/2023	09	34	146	73	134	296
27/11/2023	10	25	52	51	87	130
27/11/2023	11	17	14	28	71	50
27/11/2023	12	14	14	29	65	51
27/11/2023	13	16	14	28	90	49
27/11/2023	14	15	9	22	88	35
27/11/2023	15	13	9	21	62	35
27/11/2023	16	13	9	27	54	42
27/11/2023	17	12	12	40	48	59
27/11/2023	18	14	13	45	60	64
27/11/2023	19	14	13	41	52	62
27/11/2023	20	13	7	38	40	50
27/11/2023	21	13	6	31	39	40
27/11/2023	22	13	5	20	35	28
27/11/2023	23	14	2	9	47	12
28/11/2023	00	12	1	9	27	10
28/11/2023	01	11	1	8	22	10
28/11/2023	02	12	1	6	20	7
28/11/2023	03	13	1	5	21	7
28/11/2023	04	13	1	6	20	8
28/11/2023	05	12	1	10	22	12
28/11/2023	06	11	8	20	22	31
28/11/2023	07	12	14	26	28	47
28/11/2023	08	11	12	26	34	43
28/11/2023	09	11	11	24	34	41
28/11/2023	10	11	11	24	38	41
28/11/2023	11	11	9	23	51	37
28/11/2023	12	12	12	21	51	39
28/11/2023	13	11	10	15	57	30
28/11/2023	14	15	7	12	96	23
28/11/2023	15	13	7	14	71	25
28/11/2023	16	12	8	19	60	32
28/11/2023	17	8	14	38	27	59
28/11/2023	18	8	15	45	30	68
28/11/2023	19	6	12	36	17	54
28/11/2023	20	6	10	41	16	56
28/11/2023	21	8	7	34	19	45
28/11/2023	22	8	5	21	18	29
28/11/2023	23	8	2	12	15	15
29/11/2023	00	7	1	7	14	8
29/11/2023	01	7	1	7	12	9
29/11/2023	02	6	1	7	10	9
29/11/2023	03	4	2	7	7	9
29/11/2023	04	3	1	7	6	9
29/11/2023	05	3	3	14	6	19
29/11/2023	06	4	17	32	12	58
29/11/2023	07	6	24	39	17	76
29/11/2023	08	6	24	40	23	76
29/11/2023	09	5	15	28	25	51
29/11/2023	10	9	12	24	53	43
29/11/2023	11	9	10	18	52	32
29/11/2023	12	6	13	21	23	40
29/11/2023	13	7	12	23	46	41
29/11/2023	14	6	12	28	35	47
29/11/2023	15	4	10	30	19	45
29/11/2023	16	6	21	49	27	81
29/11/2023	17	7	17	47	31	72
29/11/2023	18	3	13	43	19	63
29/11/2023	19	4	16	55	20	80
29/11/2023	20	9	36	66	34	121
29/11/2023	21	7	17	55	21	81
29/11/2023	22	7	21	48	20	80
29/11/2023	23	2	2	14	6	16
30/11/2023	00	2	1	6	5	8
30/11/2023	01	2	1	4	4	6
30/11/2023	02	2	1	3	6	5
30/11/2023	03	2	1	4	5	5
30/11/2023	04	3	1	3	16	4
30/11/2023	05	3	1	5	17	7
30/11/2023	06	3	4	10	21	15
30/11/2023	07	3	10	30	13	46
30/11/2023	08	4	21	46	19	79
30/11/2023	09	6	21	43	27	75
30/11/2023	10	4	8	17	16	30
30/11/2023	11	5	20	35	24	65
30/11/2023	12	5	24	39	27	75
30/11/2023	13	8	14	31	38	51
30/11/2023	14	10	8	16	76	28
30/11/2023	15	5	7	16	25	27
30/11/2023	16	5	8	21	30	33
30/11/2023	17	7	11	31	49	48
30/11/2023	18	6	14	39	37	60
30/11/2023	19	4	13	37	23	56
30/11/2023	20	3	6	16	18	26
30/11/2023	21	2	7	20	11	30
30/11/2023	22	3	6	23	13	33
30/11/2023	23	2	3	12	7	16
01/12/2023	00	3	7	34	10	44
01/12/2023	01	3	4	30	9	36
01/12/2023	02	4	1	2	17	4
01/12/2023	03	2	1	10	4	12
01/12/2023	04	3	1	11	6	13
01/12/2023	05	5	6	35	14	45
01/12/2023	06	6	39	67	17	126
01/12/2023	07	10	126	82	37	275
01/12/2023	08	20	147	88	85	313
01/12/2023	09	10	18	39	58	66
01/12/2023	10	7	8	21	41	32
01/12/2023	11	7	7	19	58	29
01/12/2023	12	8	7	20	61	30
01/12/2023	13	10	8	16	75	28
01/12/2023	14	40	7	16	317	26
01/12/2023	15	19	8	20	157	32
01/12/2023	16	16	7	21	122	31
01/12/2023	17	5	10	35	35	50
01/12/2023	18	4	11	46	20	64
01/12/2023	19	3	7	22	16	32
01/12/2023	20	2	6	22	9	30
01/12/2023	21	3	7	32	13	42
01/12/2023	22	3	6	24	14	34
01/12/2023	23	3	2	20	9	24
02/12/2023	00	2	2	12	8	15
02/12/2023	01	3	1	5	14	7
02/12/2023	02	2	1	4	7	6
02/12/2023	03	2	1	3	6	5
02/12/2023	04	2	1	4	7	6
02/12/2023	05	2	1	5	6	7
02/12/2023	06	2	3	13	6	17
02/12/2023	07	3	4	24	8	30
02/12/2023	08	4	8	33	16	46
02/12/2023	09	5	11	28	23	44
02/12/2023	10	4	7	17	13	27
02/12/2023	11	4	8	19	17	32
02/12/2023	12	2	6	15	12	24
02/12/2023	13	2	7	14	9	25
02/12/2023	14	4	5	10	19	18
02/12/2023	15	3	6	14	11	22
02/12/2023	16	3	6	16	12	25
02/12/2023	17	4	7	33	14	44
02/12/2023	18	6	23	60	36	95
02/12/2023	19	8	13	46	21	66
02/12/2023	20	7	14	46	18	67
02/12/2023	21	10	28	59	26	102
02/12/2023	22	9	14	46	21	67
02/12/2023	23	6	7	40	15	51
03/12/2023	00	5	5	37	11	46
03/12/2023	01	5	3	22	10	26
03/12/2023	02	5	2	12	8	14
03/12/2023	03	5	2	11	8	14
03/12/2023	04	5	1	8	8	10
03/12/2023	05	5	2	9	7	12
03/12/2023	06	5	4	17	8	22
03/12/2023	07	5	5	19	9	26
03/12/2023	08	6	6	24	12	33
03/12/2023	09	8	12	25	16	43
03/12/2023	10	5	8	17	11	30
03/12/2023	11	4	6	12	12	21
03/12/2023	12	4	8	14	10	26
03/12/2023	13	3	7	13	7	24
03/12/2023	14	3	6	11	9	20
03/12/2023	15	5	8	25	12	38
03/12/2023	16	6	13	42	13	61
03/12/2023	17	6	13	40	19	59
03/12/2023	18	9	47	76	28	148
03/12/2023	19	11	61	83	34	175
03/12/2023	20	15	72	81	34	191
03/12/2023	21	20	54	75	41	158
03/12/2023	22	19	19	59	32	89
03/12/2023	23	18	8	51	41	64
04/12/2023	00	14	4	42	29	49
04/12/2023	01	12	3	33	21	37
04/12/2023	02	10	2	27	17	30
04/12/2023	03	8	3	25	17	29
04/12/2023	04	5	1	16	9	18
04/12/2023	05	5	7	32	12	42
04/12/2023	06	6	15	45	19	68
04/12/2023	07	5	21	43	9	75
04/12/2023	08	19	25	44	21	81
04/12/2023	09	9	33	55	17	106
04/12/2023	10	6	15	38	17	60
04/12/2023	11	4	12	25	13	43
04/12/2023	12	4	7	19	16	30
04/12/2023	13	5	8	20	16	33
04/12/2023	14	4	7	18	12	29
04/12/2023	15	3	8	19	11	32
04/12/2023	16	3	10	23	13	38
04/12/2023	17	3	11	34	10	51
04/12/2023	18	3	13	38	9	58
04/12/2023	19	3	12	33	9	51
04/12/2023	20	3	8	24	7	36
04/12/2023	21	4	9	24	7	38
04/12/2023	22	4	7	23	7	34
04/12/2023	23	4	3	26	7	30
05/12/2023	00	4	2	31	9	34
05/12/2023	01	3	1	19	7	20
05/12/2023	02	2	1	7	4	9
05/12/2023	03	3	2	17	7	20
05/12/2023	04	3	1	14	6	16
05/12/2023	05	3	4	31	7	38
05/12/2023	06	6	26	51	11	90
05/12/2023	07	8	74	67	27	180
05/12/2023	08	11	118	75	46	256
05/12/2023	09	15	93	70	63	212
05/12/2023	10	6	26	40	23	79
05/12/2023	11	6	16	30	25	55
05/12/2023	12	4	18	34	15	62
05/12/2023	13	3	14	28	13	50
05/12/2023	14	3	16	28	11	52
05/12/2023	15	3	20	41	10	71
05/12/2023	16	4	27	59	16	99
05/12/2023	17	5	36	70	18	124
05/12/2023	18	6	40	73	20	134
05/12/2023	19	6	33	71	18	121
05/12/2023	20	10	56	82	28	168
05/12/2023	21	17	63	82	36	178
05/12/2023	22	19	58	73	36	162
05/12/2023	23	21	26	61	34	100
06/12/2023	00	20	10	44	31	58
06/12/2023	01	16	9	43	25	57
06/12/2023	02	11	2	27	16	30
06/12/2023	03	9	4	20	13	26
06/12/2023	04	42	4	25	46	31
06/12/2023	05	9	3	26	12	30
06/12/2023	06	8	8	31	11	43
06/12/2023	07	8	7	30	11	41
06/12/2023	08	8	18	39	16	66
06/12/2023	09	9	13	27	17	46
06/12/2023	10	8	12	22	14	40
06/12/2023	11	6	9	18	12	31
06/12/2023	12	6	6	13	13	23
06/12/2023	13	7	5	14	11	21
06/12/2023	14	6	5	14	11	21
06/12/2023	15	8	4	17	13	24
06/12/2023	16	7	5	23	13	30
06/12/2023	17	7	9	38	15	52
06/12/2023	18	9	11	50	18	67
06/12/2023	19	12	37	78	23	135
06/12/2023	20	15	36	74	27	129
06/12/2023	21	22	54	70	33	152
06/12/2023	22	30	27	54	38	96
06/12/2023	23	28	8	40	37	52
07/12/2023	00	24	11	40	30	57
07/12/2023	01	21	9	33	27	47
07/12/2023	02	18	3	25	22	29
07/12/2023	03	17	3	24	22	28
07/12/2023	04	16	11	30	21	48
07/12/2023	05	14	28	29	19	71
07/12/2023	06	15	62	38	22	133
07/12/2023	07	16	116	49	28	226
07/12/2023	08	14	125	49	30	241
07/12/2023	09	17	164	60	38	311
07/12/2023	10	26	84	57	42	184
07/12/2023	11	22	31	39	32	87
07/12/2023	12	6	9	19	15	33
07/12/2023	13	5	6	17	12	25
07/12/2023	14	5	7	18	11	29
07/12/2023	15	6	6	17	12	27
07/12/2023	16	6	6	19	13	28
07/12/2023	17	5	8	29	12	41
07/12/2023	18	6	13	47	14	67
07/12/2023	19	8	22	64	17	99
07/12/2023	20	7	7	28	16	38
07/12/2023	21	5	7	24	8	35
07/12/2023	22	8	26	58	12	98
07/12/2023	23	8	17	46	12	72
08/12/2023	00	2	2	9	3	12
08/12/2023	01	2	2	8	3	10
08/12/2023	02	2	1	5	3	7
08/12/2023	03	2	1	7	3	8
08/12/2023	04	2	1	7	3	9
08/12/2023	05	2	1	6	3	8
08/12/2023	06	2	2	12	3	15
08/12/2023	07	3	7	28	7	38
08/12/2023	08	3	11	31	8	48
08/12/2023	09	1	3	19	3	25
08/12/2023	10	2	6	20	6	29
08/12/2023	11	2	4	12	7	18
08/12/2023	12	2	4	12	8	18
08/12/2023	13	2	3	10	8	15
08/12/2023	14	2	3	12	5	17
08/12/2023	15	2	2	8	7	12
08/12/2023	16	2	3	17	5	22
08/12/2023	17	2	3	17	6	22
08/12/2023	18	3	11	32	9	50
08/12/2023	19	2	5	26	7	33
08/12/2023	20	2	5	23	6	31
08/12/2023	21	3	4	23	7	29
08/12/2023	22	3	9	18	6	32
08/12/2023	23	2	2	15	5	17
09/12/2023	00	2	2	16	4	19
09/12/2023	01	2	2	14	4	17
09/12/2023	02	4	2	28	8	32
09/12/2023	03	2	1	8	4	10
09/12/2023	04	2	1	11	4	13
09/12/2023	05	3	3	20	6	24
09/12/2023	06	4	39	53	9	113
09/12/2023	07	5	13	45	12	64
09/12/2023	08	5	7	39	9	49
09/12/2023	09	6	13	34	12	54
09/12/2023	10	5	7	17	11	28
09/12/2023	11	5	9	16	10	29
09/12/2023	12	6	11	19	12	36
09/12/2023	13	5	6	13	16	22
09/12/2023	14	5	5	10	15	18
09/12/2023	15	5	3	7	11	12
09/12/2023	16	4	4	10	9	16
09/12/2023	17	2	4	15	6	21
09/12/2023	18	3	7	28	7	38
09/12/2023	19	4	12	43	10	60
09/12/2023	20	3	7	39	7	50
09/12/2023	21	6	15	48	14	70
09/12/2023	22	5	6	40	12	49
09/12/2023	23	4	3	21	8	26
10/12/2023	00	3	2	17	6	21
10/12/2023	01	3	2	19	7	22
10/12/2023	02	3	2	13	5	15
10/12/2023	03	2	2	8	4	11
10/12/2023	04	3	1	7	4	9
10/12/2023	05	5	2	7	7	9
10/12/2023	06	1	4	15	3	20
10/12/2023	07	2	3	16	3	21
10/12/2023	08	2	5	21	5	29
10/12/2023	09	2	8	22	6	34
10/12/2023	10	2	5	11	5	19
10/12/2023	11	1	5	9	5	16
10/12/2023	12	3	3	9	6	14
10/12/2023	13	2	6	11	6	20
10/12/2023	14	2	7	11	7	22
10/12/2023	15	2	4	9	5	14
10/12/2023	16	2	6	15	6	24
10/12/2023	17	3	6	20	13	29
10/12/2023	18	4	6	21	9	29
10/12/2023	19	3	6	19	8	28
10/12/2023	20	3	5	16	7	24
10/12/2023	21	3	4	17	6	23
10/12/2023	22	2	4	10	5	15
10/12/2023	23	2	2	8	4	11
11/12/2023	00	2	1	7	3	9
11/12/2023	01	1	1	5	2	6
11/12/2023	02	1	1	4	2	5
11/12/2023	03	1	1	9	3	11
11/12/2023	04	1	4	18	4	24
11/12/2023	05	3	68	52	8	157
11/12/2023	06	3	28	43	9	86
11/12/2023	07	9	116	60	23	238
11/12/2023	08	10	192	84	49	379
11/12/2023	09	14	189	87	58	377
11/12/2023	10	9	64	53	38	151
11/12/2023	11	6	25	35	27	72
11/12/2023	12	4	15	26	23	48
11/12/2023	13	5	17	31	22	57
11/12/2023	14	5	16	32	25	55
11/12/2023	15	4	19	39	22	68
11/12/2023	16	6	19	45	31	74
11/12/2023	17	11	119	82	39	265
11/12/2023	18	6	36	64	20	119
11/12/2023	19	16	112	89	40	261
11/12/2023	20	21	141	97	52	313
11/12/2023	21	19	105	86	50	247
11/12/2023	22	13	107	78	38	243
11/12/2023	23	3	3	20	8	23
12/12/2023	00	3	3	19	7	23
12/12/2023	01	3	3	22	9	27
12/12/2023	02	3	2	14	6	17
12/12/2023	03	3	1	13	6	15
12/12/2023	04	5	2	24	9	27
12/12/2023	05	6	17	48	16	75
12/12/2023	06	6	10	41	14	56
12/12/2023	07	6	20	49	19	78
12/12/2023	08	13	80	76	56	199
12/12/2023	09	18	101	76	72	230
12/12/2023	10	14	37	48	47	105
12/12/2023	11	7	19	36	27	64
12/12/2023	12	6	21	35	21	67
12/12/2023	13	6	13	24	29	43
12/12/2023	14	12	6	14	83	24
12/12/2023	15	8	8	18	50	30
12/12/2023	16	7	9	29	37	42
12/12/2023	17	6	9	28	25	41
12/12/2023	18	6	14	30	21	52
12/12/2023	19	6	36	55	21	110
12/12/2023	20	9	30	65	26	110
12/12/2023	21	7	9	38	19	52
12/12/2023	22	6	4	19	12	25
12/12/2023	23	6	2	9	13	12
13/12/2023	00	5	1	4	11	6
13/12/2023	01	6	1	5	16	7
13/12/2023	02	5	1	4	9	6
13/12/2023	03	5	1	5	7	6
13/12/2023	04	5	1	3	7	5
13/12/2023	05	3	2	8	7	11
13/12/2023	06	3	8	23	8	35
13/12/2023	07	3	11	29	11	45
13/12/2023	08	4	15	39	16	61
13/12/2023	09	4	10	30	17	45
13/12/2023	10	4	6	18	20	27
13/12/2023	11	4	7	21	25	32
13/12/2023	12	4	11	32	22	49
13/12/2023	13	5	13	37	21	57
13/12/2023	14	6	16	47	31	71
13/12/2023	15	4	13	41	22	61
13/12/2023	16	5	13	50	26	70
13/12/2023	17	6	30	65	37	112
13/12/2023	18	7	59	83	36	173
13/12/2023	19	7	45	75	30	144
13/12/2023	20	8	33	74	30	123
13/12/2023	21	6	14	66	23	87
13/12/2023	22	6	27	71	19	112
13/12/2023	23	5	9	53	18	67
14/12/2023	00	5	8	38	19	49
14/12/2023	01	2	1	12	8	14
14/12/2023	02	2	1	12	6	14
14/12/2023	03	2	1	11	5	13
14/12/2023	04	2	2	19	6	22
14/12/2023	05	3	3	25	8	30
14/12/2023	06	4	7	33	20	44
14/12/2023	07	6	27	37	40	79
14/12/2023	08	6	41	59	33	122
14/12/2023	09	5	11	27	33	43
14/12/2023	10	7	8	16	50	27
14/12/2023	11	8	8	15	65	27
14/12/2023	12	6	11	17	43	34
14/12/2023	13	4	10	17	26	33
14/12/2023	14	3	11	18	20	35
14/12/2023	15	3	12	24	19	42
14/12/2023	16	3	11	28	20	45
14/12/2023	17	5	13	44	28	64
14/12/2023	18	7	16	49	35	74
14/12/2023	19	6	16	45	25	70
14/12/2023	20	5	19	52	18	80
14/12/2023	21	6	16	54	19	79
14/12/2023	22	5	8	48	18	59
14/12/2023	23	7	5	48	17	56
15/12/2023	00	7	7	49	23	58
15/12/2023	01	9	5	41	23	48
15/12/2023	02	10	2	30	23	34
15/12/2023	03	9	4	45	24	52
15/12/2023	04	6	7	48	18	58
15/12/2023	05	6	12	51	18	69
15/12/2023	06	7	76	73	22	189
15/12/2023	07	16	145	87	52	309
15/12/2023	08	30	154	88	101	323
15/12/2023	09	19	95	74	60	220
15/12/2023	10	18	52	67	59	146
15/12/2023	11	13	31	46	50	94
15/12/2023	12	5			22	
15/12/2023	13	5	16	36	21	60
15/12/2023	14	5	13	33	20	53
15/12/2023	15	4	13	34	18	53
15/12/2023	16	5	10	44	26	59
15/12/2023	17	8	15	68	29	92
15/12/2023	18	12	49	88	37	163
15/12/2023	19	12	82	104	40	229
15/12/2023	20	17	190	120	55	411
15/12/2023	21	26	241	120	73	489
15/12/2023	22	32	168	99	69	357
15/12/2023	23	34	130	86	63	284
16/12/2023	00	27	30	56	46	102
16/12/2023	01	17	9	40	27	54
16/12/2023	02	6	5	30	11	37
16/12/2023	03	5	2	26	11	30
16/12/2023	04	4	2	28	10	32
16/12/2023	05	35	5	41	55	49
16/12/2023	06	3	8	44	10	56
16/12/2023	07	3	13	54	11	73
16/12/2023	08	7	44	67	32	135
16/12/2023	09	9	39	58	40	118
16/12/2023	10	7	25	44	21	83
16/12/2023	11	6	20	36	19	67
16/12/2023	12	4	12	28	12	46
16/12/2023	13	3	8	20	8	32
16/12/2023	14	4	11	29	9	46
16/12/2023	15	4	8	26	11	39
16/12/2023	16	4	9	30	11	43
16/12/2023	17	6	15	60	15	83
16/12/2023	18	7	33	80	22	130
16/12/2023	19	10	72	88	27	198
16/12/2023	20	20	94	93	41	236
16/12/2023	21	24	143	87	48	306
16/12/2023	22	28	43	56	43	121
16/12/2023	23	20	24	44	32	80
17/12/2023	00	16	18	42	25	69
17/12/2023	01	13	7	33	19	43
17/12/2023	02	12	7	26	20	38
17/12/2023	03	9	4	16	13	22
17/12/2023	04	7	2	10	11	13
17/12/2023	05	7	2	14	10	17
17/12/2023	06	6	3	15	9	20
17/12/2023	07	4	2	9	6	12
17/12/2023	08	4	4	17	7	23
17/12/2023	09	4	6	14	9	22
17/12/2023	10	6	11	18	15	35
17/12/2023	11	9	8	16	24	28
17/12/2023	12	7	8	16	18	28
17/12/2023	13	5	6	16	11	24
17/12/2023	14	7	9	20	14	33
17/12/2023	15	7	6	23	13	33
17/12/2023	16	7	8	33	14	45
17/12/2023	17	7	13	54	17	73
17/12/2023	18	10	64	95	27	193
17/12/2023	19	16	112	102	38	273
17/12/2023	20	19	107	96	39	261
17/12/2023	21	26	34	71	37	123
17/12/2023	22	26	25	59	36	98
17/12/2023	23	21	9	43	31	57
18/12/2023	00	17	6	33	24	42
18/12/2023	01	15	3	26	21	32
18/12/2023	02	12	2	18	16	21
18/12/2023	03	10	1	14	14	16
18/12/2023	04	9	2	12	12	15
18/12/2023	05	8	4	20	12	27
18/12/2023	06	9	24	40	14	76
18/12/2023	07	14	86	63	31	195
18/12/2023	08	18	144	74	51	294
18/12/2023	09	22	114	65	73	240
18/12/2023	10	14	32	37	34	86
18/12/2023	11	14	28	38	44	81
18/12/2023	12	16	22	37	47	71
18/12/2023	13	16	23	44	46	80
18/12/2023	14	19	34	59	52	111
18/12/2023	15	18	46	73	47	143
18/12/2023	16	15	31	69	36	116
18/12/2023	17	15	46	88	42	158
18/12/2023	18	22	145	107	66	328
18/12/2023	19	26	247	119	71	497
18/12/2023	20	35	215	113	81	442
18/12/2023	21	38	189	101	94	390
18/12/2023	22	46	151	80	107	311
18/12/2023	23	35	62	60	66	155
19/12/2023	00	28	12	45	48	64
19/12/2023	01	17	4	30	32	35
19/12/2023	02	13	2	29	27	31
19/12/2023	03	16	2	28	31	30
19/12/2023	04	13	2	31	25	34
19/12/2023	05	13	11	42	21	59
19/12/2023	06	16	77	66	33	184
19/12/2023	07	18	145	78	50	300
19/12/2023	08	28	223	98	82	439
19/12/2023	09	31	179	89	111	363
19/12/2023	10	35	73	68	93	179
19/12/2023	11	22	49	51	60	126
19/12/2023	12	14	22	43	50	78
19/12/2023	13	9	19	38	38	67
19/12/2023	14	6	17	37	27	63
19/12/2023	15	16	26	58	52	98
19/12/2023	16	20	39	75	82	136
19/12/2023	17	25	109	106	109	273
19/12/2023	18	25	116	96	87	274
19/12/2023	19	17	91	80	54	220
19/12/2023	20	20	107	83	77	247
19/12/2023	21	23	125	84	80	276
19/12/2023	22	20	83	70	55	197
19/12/2023	23	23	93	64	53	206
20/12/2023	00	20	9	35	35	50
20/12/2023	01	16	2	19	25	22
20/12/2023	02	14	1	14	20	16
20/12/2023	03	11	2	13	22	16
20/12/2023	04	8	2	20	18	23
20/12/2023	05	10	6	35	22	44
20/12/2023	06	8	15	39	17	62
20/12/2023	07	9	30	54	28	101
20/12/2023	08	12	28	50	45	93
20/12/2023	09	14	37	51	45	108
20/12/2023	10	13	59	59	43	149
20/12/2023	11	20	123	84	87	272
20/12/2023	12	13	61	54	65	147
20/12/2023	13	5	17	33	44	60
20/12/2023	14	4	15	32	27	55
20/12/2023	15	4	15	40	22	63
20/12/2023	16	6	19	50	31	79
20/12/2023	17	6	18	47	28	75
20/12/2023	18	7	14	42	42	64
20/12/2023	19	5	11	42	25	58
20/12/2023	20	5	9	29	21	42
20/12/2023	21	4	6	36	16	45
20/12/2023	22	5	5	49	18	56
20/12/2023	23	5	3	47	20	52
21/12/2023	00	6	4	48	21	54
21/12/2023	01	8	3	40	36	45
21/12/2023	02	6	2	26	19	30
21/12/2023	03	3	2	19	7	22
21/12/2023	04	2	1	23	8	25
21/12/2023	05	2	6	33	7	43
21/12/2023	06	4	31	60	14	108
21/12/2023	07	10	53	73	29	155
21/12/2023	08	13	71	74	38	183
21/12/2023	09	11	44	56	42	123
21/12/2023	10	5	20	37	25	68
21/12/2023	11	7	42	43	29	108
21/12/2023	12	7	24	28	25	64
21/12/2023	13	4	14	24	27	45
21/12/2023	14	4	14	26	16	48
21/12/2023	15	4	13	26	22	46
21/12/2023	16	5	14	34	21	55
21/12/2023	17	12	49	72	52	148
21/12/2023	18	13	100	91	48	244
21/12/2023	19	13	108	96	52	261
21/12/2023	20	10	93	90	41	233
21/12/2023	21	13	66	79	48	180
21/12/2023	22	12	33	67	31	117
21/12/2023	23	11	39	72	30	131
22/12/2023	00	10	20	58	29	90
22/12/2023	01	4	4	29	10	35
22/12/2023	02	4	1	20	10	22
22/12/2023	03	4	2	25	9	28
22/12/2023	04	4	5	33	9	40
22/12/2023	05	9	25	54	20	92
22/12/2023	06	7	78	72	23	191
22/12/2023	07	12	118	77	46	258
22/12/2023	08	11	128	77	41	273
22/12/2023	10	11	67	68	43	171
22/12/2023	11	12	50	59	51	135
22/12/2023	12	8	16	33	36	58
22/12/2023	13	6	16	34	27	59
22/12/2023	14	5	13	32	25	53
22/12/2023	15	3	13	30	16	51
22/12/2023	16	3	12	33	16	51
22/12/2023	17	9	80	87	46	210
22/12/2023	18	20	304	138	78	603
22/12/2023	19	17	178	110	69	383
22/12/2023	20	6	47	70	26	142
22/12/2023	21	9	35	76	33	130
22/12/2023	22	10	35	72	29	126
22/12/2023	23	16	23	64	37	99
23/12/2023	00	14	16	60	46	84
23/12/2023	01	11	21	59	28	90
23/12/2023	02	10	10	45	28	60
23/12/2023	03	7	6	45	23	54
23/12/2023	04	6	5	43	15	49
23/12/2023	05	7	14	49	18	71
23/12/2023	06	6	22	56	18	89
23/12/2023	07	6	32	64	24	113
23/12/2023	08	8	46	63	34	134
23/12/2023	09	10	55	62	43	146
23/12/2023	10	9	42	60	39	124
23/12/2023	11	7	16	36	28	59
23/12/2023	12	8	15	36	27	58
23/12/2023	13	5	13	26	16	45
23/12/2023	14	5	11	24	13	41
23/12/2023	15	5	7	21	12	32
23/12/2023	16	4	6	21	13	31
23/12/2023	17	6	10	39	16	54
