FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
30/10/2023	17	4	6	24	19	32
30/10/2023	18	3	6	26	13	35
30/10/2023	19	3	4	27	11	32
30/10/2023	20	5	11	27	11	43
30/10/2023	21	4	5	23	10	31
30/10/2023	22	3	8	29	9	41
30/10/2023	23	2	7	13	5	24
31/10/2023	00	2	7	10	5	21
31/10/2023	01	2	4	10	6	15
31/10/2023	02	2	3	7	5	11
31/10/2023	03	2	3	7	5	11
31/10/2023	04	2	3	9	5	13
31/10/2023	05	2	3	11	6	15
31/10/2023	06	2	3	10	4	14
31/10/2023	07	3	16	52	10	76
31/10/2023	08	5	18	53	19	81
31/10/2023	09	6	16	41	21	66
31/10/2023	10	5	16	36	15	60
31/10/2023	11	6	12	31	18	49
31/10/2023	12	6	13	34	19	54
31/10/2023	13	7	13	33	21	53
31/10/2023	14	7	8	31	23	43
31/10/2023	15	8	9	39	25	52
31/10/2023	16	12	28	68	40	112
31/10/2023	17	14	32	77	43	125
31/10/2023	18	10	4	40	28	46
31/10/2023	19	11	4	49	25	55
31/10/2023	20	10	18	78	28	106
31/10/2023	21	12	4	55	26	61
31/10/2023	22	21	4	55	34	61
31/10/2023	23	13	5	50	24	58
01/11/2023	00	13	6	54	29	63
01/11/2023	01	12	6	54	29	63
01/11/2023	02	11	7	51	26	62
01/11/2023	03	9	5	48	23	55
01/11/2023	04	6	3	27	17	32
01/11/2023	05	6	3	25	15	29
01/11/2023	06	6	3	29	14	34
01/11/2023	07	5	8	41	13	54
01/11/2023	08	7	6	13	19	23
01/11/2023	09	5	3	9	12	14
01/11/2023	10	3	3	9	10	13
01/11/2023	11	3	4	11	10	16
01/11/2023	12	3	7	13	10	23
01/11/2023	13	5	4	9	23	15
01/11/2023	14	5	5	9	13	17
01/11/2023	15	5	3	8	13	13
01/11/2023	16	5	3	8	12	14
01/11/2023	17	5	3	12	12	16
01/11/2023	18	4	3	15	9	20
01/11/2023	19	4	3	20	11	24
01/11/2023	20	3	3	14	7	18
01/11/2023	21	3	2	10	7	13
01/11/2023	22	3	2	7	9	11
01/11/2023	23	3	2	6	7	9
02/11/2023	00	2	2	5	6	8
02/11/2023	01	2	2	5	7	9
02/11/2023	02	3	2	3	11	6
02/11/2023	03	2	2	4	3	7
02/11/2023	04	2	2	3	4	6
02/11/2023	05	1	2	4	4	7
02/11/2023	06	3	3	7	16	11
02/11/2023	07	3	4	14	15	21
02/11/2023	08	2	5	23	14	30
02/11/2023	09	3	5	16	21	23
02/11/2023	10	2	5	12	14	20
02/11/2023	11	7	6	13	47	21
02/11/2023	12	10	5	11	73	19
02/11/2023	13	15	5	10	104	16
02/11/2023	14	11	5	10	81	18
02/11/2023	15	5	4	10	33	17
02/11/2023	16	4	5	11	22	18
02/11/2023	17	6	3	12	35	17
02/11/2023	18	6	7	11	28	21
02/11/2023	19	3	3	10	12	14
02/11/2023	20	3	3	12	9	17
02/11/2023	21	2	5	15	6	22
02/11/2023	22	2	3	13	7	18
02/11/2023	23	2	3	9	6	13
03/11/2023	00	2	5	10	5	17
03/11/2023	01	2	9	8	4	21
03/11/2023	02	2	4	4	5	9
03/11/2023	03	3	2	3	8	7
03/11/2023	04	3	3	3	6	7
03/11/2023	05	3	2	5	7	8
03/11/2023	06	3	2	6	8	10
03/11/2023	07	4	4	15	10	20
03/11/2023	08	5	6	24	17	32
03/11/2023	09	5	6	17	17	26
03/11/2023	10	4	5	9	21	17
03/11/2023	11	3	7	13	14	24
03/11/2023	12	4	5	12	20	20
03/11/2023	13	4	5	9	21	17
03/11/2023	14	5	5	11	16	18
03/11/2023	15	3	5	13	12	20
03/11/2023	16	3	6	13	12	22
03/11/2023	17	3	4	21	13	27
03/11/2023	18	3	6	28	12	38
03/11/2023	19	3	6	35	10	45
03/11/2023	20	4	7	35	10	45
03/11/2023	21	4	4	21	7	27
03/11/2023	22	4	7	18	7	29
03/11/2023	23	3	4	13	6	18
04/11/2023	00	3	3	8	5	12
04/11/2023	01	2	4	7	4	13
04/11/2023	02	2	3	7	4	11
04/11/2023	03	3	2	4	5	8
04/11/2023	04	4	2	3	6	6
04/11/2023	05	4	2	3	7	7
04/11/2023	06	4	2	5	7	8
04/11/2023	07	4	3	7	6	11
04/11/2023	08	3	3	7	6	12
04/11/2023	09	2	3	8	5	13
04/11/2023	10	2	4	8	5	14
04/11/2023	11	2	4	8	6	15
04/11/2023	12	2	7	12	6	23
04/11/2023	13	3	5	11	13	19
04/11/2023	14	3	4	8	15	15
04/11/2023	15	4	4	6	16	13
04/11/2023	16	4	3	6	13	11
04/11/2023	17	4	5	10	11	17
04/11/2023	18	6	4	11	14	16
04/11/2023	19	5	4	10	11	15
04/11/2023	20	3	3	9	8	13
04/11/2023	21	3	3	7	6	12
04/11/2023	22	3	3	8	7	12
04/11/2023	23	5	3	6	13	10
05/11/2023	00	5	3	7	13	11
05/11/2023	01	6	3	6	11	10
05/11/2023	02	6	2	6	11	9
05/11/2023	03	6	3	5	10	9
05/11/2023	04	6	2	4	10	7
05/11/2023	05	6	2	4	11	7
05/11/2023	06	7	3	4	11	8
05/11/2023	07	7	2	6	12	9
05/11/2023	08	7	3	10	13	15
05/11/2023	09	7	4	7	11	13
05/11/2023	10	6	4	6	11	12
05/11/2023	11	5	3	6	9	11
05/11/2023	12	5	4	7	10	12
05/11/2023	13	5	3	7	10	12
05/11/2023	14	5	3	7	9	12
05/11/2023	15	4	3	7	8	12
05/11/2023	16	4	3	7	8	12
05/11/2023	17	5	8	16	9	28
05/11/2023	18	5	7	23	10	34
05/11/2023	19	6	3	24	14	29
05/11/2023	20	7	9	35	14	48
05/11/2023	21	8	8	44	18	55
05/11/2023	22	7	11	30	13	48
05/11/2023	23	5	3	16	8	21
06/11/2023	00	5	3	12	9	16
06/11/2023	01	4	9	11	8	24
06/11/2023	02	4	3	10	7	15
06/11/2023	03	4	2	9	7	12
06/11/2023	04	4	2	7	7	10
06/11/2023	05	4	2	8	6	11
06/11/2023	06	4	3	15	7	19
06/11/2023	07	4	4	23	7	29
06/11/2023	08	6	14	43	15	65
06/11/2023	09	8	16	44	26	68
06/11/2023	10	6	18	31	21	59
06/11/2023	11	4	9	18	16	32
06/11/2023	12	4	9	15	14	29
06/11/2023	13	4	7	16	11	27
06/11/2023	14	4	7	17	10	27
06/11/2023	15	3	6	16	9	24
06/11/2023	16	4	6	22	14	30
06/11/2023	17	3	7	27	11	37
06/11/2023	18	4	6	38	13	46
06/11/2023	19	8	4	38	20	44
06/11/2023	20	9	5	48	25	55
06/11/2023	21	6	6	24	12	34
06/11/2023	22	5	10	23	9	38
06/11/2023	23	4	7	23	8	33
07/11/2023	00	3	8	18	7	30
07/11/2023	01	3	14	28	7	49
07/11/2023	02	3	4	15	7	21
07/11/2023	03	3	2	9	6	13
07/11/2023	04	3	2	8	5	12
07/11/2023	05	3	2	11	5	14
07/11/2023	06	3	3	15	6	20
07/11/2023	07	4	9	51	14	65
07/11/2023	08	6	21	61	24	94
07/11/2023	09	8	17	36	26	61
07/11/2023	10	6	12	29	20	49
07/11/2023	11	7	19	28	19	57
07/11/2023	12	4	13	22	11	41
07/11/2023	13	4	9	17	10	31
07/11/2023	14	4	14	23	13	44
07/11/2023	15	3	7	21	8	32
07/11/2023	16	4	8	23	13	35
07/11/2023	17	4	5	29	13	36
07/11/2023	18	4	8	39	13	52
07/11/2023	19	6	5	33	13	41
07/11/2023	20	6	8	38	14	50
07/11/2023	21	6	17	32	14	58
07/11/2023	22	6	17	30	11	57
07/11/2023	23	5	8	28	9	40
08/11/2023	00	3	21	27	8	60
08/11/2023	01	3	30	25	9	71
08/11/2023	02	3	4	17	8	23
08/11/2023	03	3	3	19	8	24
08/11/2023	04	2	3	17	6	22
08/11/2023	05	3	3	17	6	21
08/11/2023	06	3	6	31	5	41
08/11/2023	07	3	6	41	7	51
08/11/2023	08	7	28	63	18	107
08/11/2023	09	12	27	57	39	98
08/11/2023	10	8	16	39	22	64
08/11/2023	11	17	10	30	26	45
08/11/2023	12	8	13	31	23	51
08/11/2023	13	6	12	27	22	45
08/11/2023	14	5	9	23	16	37
08/11/2023	15	6	7	23	17	33
08/11/2023	16	6	6	25	18	34
08/11/2023	17	7	7	42	19	53
08/11/2023	18	8	16	63	19	87
08/11/2023	19	10	23	79	24	114
08/11/2023	20	10	33	77	23	128
08/11/2023	21	10	18	59	23	86
08/11/2023	22	9	33	69	22	120
08/11/2023	23	7	19	39	12	67
09/11/2023	00	6	8	22	11	34
09/11/2023	01	6	16	26	10	50
09/11/2023	02	5	4	12	8	18
09/11/2023	03	5	3	11	7	14
09/11/2023	04	4	2	11	7	14
09/11/2023	05	4	6	15	8	25
09/11/2023	06	4	4	25	9	31
09/11/2023	07	3	4	23	7	29
09/11/2023	08	5	7	32	13	43
09/11/2023	09	6	10	37	21	52
09/11/2023	10	5	16	33	15	57
09/11/2023	11	4	10	16	13	32
09/11/2023	12	3	11	19	14	36
09/11/2023	13	4	11	22	15	38
09/11/2023	14	4	8	19	11	31
09/11/2023	15	4	10	23	13	39
09/11/2023	16	4	11	29	15	45
09/11/2023	17	6	12	40	18	58
09/11/2023	18	7	23	56	18	91
09/11/2023	19	9	9	73	28	87
09/11/2023	20	9	11	69	25	85
09/11/2023	21	12	14	68	26	89
09/11/2023	22	10	10	61	19	77
09/11/2023	23	3	9	25	8	39
10/11/2023	00	3	6	17	5	26
10/11/2023	01	3	6	14	5	23
10/11/2023	02	3	5	14	7	22
10/11/2023	03	3	4	9	5	16
10/11/2023	04	3	2	6	5	9
10/11/2023	05	3	3	7	5	11
10/11/2023	06	3	7	12	7	23
10/11/2023	07	4	5	24	8	32
10/11/2023	08	5	7	36	19	46
10/11/2023	09	6	11	31	26	48
10/11/2023	10	6	13	26	19	46
10/11/2023	11	6	9	18	17	32
10/11/2023	12	6	9	19	23	33
10/11/2023	13	6	9	21	26	35
10/11/2023	14	6	7	20	19	30
10/11/2023	15	5	6	18	14	27
10/11/2023	16	5	6	23	17	33
10/11/2023	17	5	5	28	17	36
10/11/2023	18	4	10	39	13	54
10/11/2023	19	6	15	42	14	65
10/11/2023	20	8	5	37	20	45
10/11/2023	21	8	6	33	16	42
10/11/2023	22	7	10	35	14	50
10/11/2023	23	6	8	27	11	38
11/11/2023	00	6	6	29	10	38
11/11/2023	01	4	4	11	7	16
11/11/2023	02	4	2	14	7	18
11/11/2023	03	3	2	8	5	11
11/11/2023	04	3	2	6	5	9
11/11/2023	05	5	2	5	8	8
11/11/2023	06	4	2	7	7	11
11/11/2023	07	4	3	8	8	12
11/11/2023	08	4	3	12	9	17
11/11/2023	09	4	5	14	13	21
11/11/2023	10	4	7	13	19	23
11/11/2023	11	3	6	12	17	21
11/11/2023	12	4	8	13	18	25
11/11/2023	13	4	7	12	17	22
11/11/2023	14	5	6	12	22	20
11/11/2023	15	4	5	12	14	21
11/11/2023	16	4	5	12	13	20
11/11/2023	17	3	5	15	8	22
11/11/2023	18	4	5	17	9	25
11/11/2023	19	5	6	21	11	30
11/11/2023	20	4	5	20	10	28
11/11/2023	21	4	4	16	8	22
11/11/2023	22	5	3	12	8	17
11/11/2023	23	4	4	11	7	17
12/11/2023	00	3	5	11	5	18
12/11/2023	01	2	4	10	4	15
12/11/2023	02	2	3	6	4	10
12/11/2023	03	2	2	4	5	7
12/11/2023	04	2	2	3	3	7
12/11/2023	05	2	2	4	3	7
12/11/2023	06	2	2	4	4	7
12/11/2023	07	2	3	5	4	9
12/11/2023	08	2	3	5	5	9
12/11/2023	09	3	4	10	8	16
12/11/2023	10	3	4	9	6	15
12/11/2023	11	3	4	10	6	17
12/11/2023	12	4	5	12	10	19
12/11/2023	13	5	6	15	13	23
12/11/2023	14	4	5	14	9	22
12/11/2023	15	5	5	11	10	18
12/11/2023	16	4	5	14	8	23
12/11/2023	17	3	4	15	9	21
12/11/2023	18	6	37	39	14	95
12/11/2023	19	7	13	37	18	57
12/11/2023	20	8	15	43	18	65
12/11/2023	21	9	6	38	20	47
12/11/2023	22	6	7	27	10	38
12/11/2023	23	4	3	28	9	33
13/11/2023	00	4	25	31	10	69
13/11/2023	01	4	15	23	9	46
13/11/2023	02	4	3	18	11	22
13/11/2023	03	5	3	14	16	19
13/11/2023	04	3	3	16	6	19
13/11/2023	05	3	3	19	7	23
13/11/2023	06	4	5	36	11	44
13/11/2023	07	5	24	56	15	92
13/11/2023	08	6	24	59	26	95
13/11/2023	09	6	19	42	29	71
13/11/2023	10	9	29	50	34	94
13/11/2023	11	8	24	43	29	80
13/11/2023	12	7	21	32	27	64
13/11/2023	13	5	12	22	17	41
13/11/2023	14	3	9	17	11	30
13/11/2023	15	2	7	18	11	28
13/11/2023	16	5	10	27	23	42
13/11/2023	17	3	8	31	12	44
13/11/2023	18	5	10	44	17	59
13/11/2023	19	6	20	55	16	86
13/11/2023	20	8	31	59	21	107
13/11/2023	21	11	43	54	29	120
13/11/2023	22	6	22	45	17	78
13/11/2023	23	4	12	21	8	40
14/11/2023	00	4	72	36	9	145
14/11/2023	01	4	6	18	8	28
14/11/2023	02	4	4	14	12	21
14/11/2023	03	3	2	11	5	14
14/11/2023	04	3	2	11	5	15
14/11/2023	05	3	2	14	7	18
14/11/2023	06	4	6	33	10	42
14/11/2023	07	4	33	52	15	102
14/11/2023	08	7	82	62	25	188
14/11/2023	09	10	92	61	43	202
14/11/2023	10	10	51	54	38	132
14/11/2023	11	9	25	36	34	74
14/11/2023	12	7	20	26	25	57
14/11/2023	13	7	13	28	28	48
14/11/2023	14	4	11	20	18	37
14/11/2023	15	6	10	20	23	35
14/11/2023	16	6	19	29	22	58
14/11/2023	17	8	9	40	29	53
14/11/2023	18	13	17	67	42	92
14/11/2023	19	16	10	78	38	94
14/11/2023	20	25	82	89	57	215
14/11/2023	21	14	27	58	37	99
14/11/2023	22	12	59	63	26	153
14/11/2023	23	5	13	43	15	63
15/11/2023	00	4	9	29	10	42
15/11/2023	01	4	29	36	10	79
15/11/2023	02	3	13	24	11	43
15/11/2023	03	3	5	15	6	21
15/11/2023	04	3	3	14	6	18
15/11/2023	05	4	2	21	8	25
15/11/2023	06	4	5	35	10	43
15/11/2023	07	5	28	52	15	95
15/11/2023	08	8			28	
15/11/2023	09	13	79	59	47	180
15/11/2023	10	11	43	48	46	113
15/11/2023	11	10	23	37	41	72
15/11/2023	12	28	18	42	62	70
15/11/2023	13	11	10	29	32	44
15/11/2023	14	12	16	45	30	70
15/11/2023	15	12	14	43	30	65
15/11/2023	16	10	8	29	27	41
15/11/2023	17	8	5	24	21	31
15/11/2023	18	8	3	36	20	41
15/11/2023	19	9	3	43	20	48
15/11/2023	20	15	3	49	28	54
15/11/2023	21	14	4	56	26	62
15/11/2023	22	12	3	44	20	49
15/11/2023	23	8	3	23	12	27
16/11/2023	00	10	8	53	20	65
16/11/2023	01	13	12	35	22	54
16/11/2023	02	9	9	32	19	46
16/11/2023	03	9	7	27	18	37
16/11/2023	04	9	2	16	16	20
16/11/2023	05	8	3	25	15	29
16/11/2023	06	9	13	40	19	59
16/11/2023	07	11	39	44	19	104
16/11/2023	08	14	118	61	36	243
16/11/2023	09	17	113	69	52	243
16/11/2023	10	13	47	53	36	125
16/11/2023	11	14	29	45	39	89
16/11/2023	12	17	36	60	49	115
16/11/2023	13	22	76	81	59	198
16/11/2023	14	19	30	68	41	115
16/11/2023	15	14	7	33	33	43
16/11/2023	16	14	5	31	35	38
16/11/2023	17	13	3	34	31	39
16/11/2023	18	21	3	46	36	51
16/11/2023	19	19	3	53	34	58
16/11/2023	20	21	9	66	38	79
16/11/2023	21	24	11	88	41	105
16/11/2023	22	24	32	86	41	135
16/11/2023	23	25	64	82	47	180
17/11/2023	00	19	29	73	42	117
17/11/2023	01	21	61	57	41	150
17/11/2023	02	16	26	52	30	92
17/11/2023	03	10	6	36	18	46
17/11/2023	04	8	3	30	13	34
17/11/2023	05	7	4	31	12	36
17/11/2023	06	6	11	36	12	52
17/11/2023	07	7	44	47	19	115
17/11/2023	08	10	69	50	38	155
17/11/2023	09	13	60	49	47	142
17/11/2023	10	11	36	43	36	99
17/11/2023	11	9	18	40	31	68
17/11/2023	12	9	18	42	34	70
17/11/2023	13	11	17	41	35	68
17/11/2023	14	9	8	28	27	40
17/11/2023	15	10	23	61	27	96
17/11/2023	16	14	22	67	33	102
17/11/2023	17	11	14	66	24	88
17/11/2023	18	11	4	57	20	63
17/11/2023	19	18	5	52	29	59
17/11/2023	20	24	4	54	35	60
17/11/2023	21	32	8	64	47	76
17/11/2023	22	32	7	61	42	71
17/11/2023	23	25	7	61	33	71
18/11/2023	00	21	14	58	28	79
18/11/2023	01	19	15	57	28	80
18/11/2023	02	17	4	37	24	43
18/11/2023	03	14	3	27	20	32
18/11/2023	04	12	3	20	17	24
18/11/2023	05	11	3	17	15	21
18/11/2023	06	10	3	18	14	23
18/11/2023	07	8	5	26	13	34
18/11/2023	08	7	11	32	15	48
18/11/2023	09	11	10	27	22	42
18/11/2023	10	11	9	27	21	41
18/11/2023	11	12	10	26	21	42
18/11/2023	12	13	7	24	22	35
18/11/2023	13	13	6	19	26	27
18/11/2023	14	16	4	16	30	23
18/11/2023	15	14	4	14	21	19
18/11/2023	16	13	3	13	18	18
18/11/2023	17	16	3	18	22	22
18/11/2023	18	16	2	36	25	40
18/11/2023	19	21	3	47	31	51
18/11/2023	20	22	3	34	30	39
18/11/2023	21	25	3	40	33	44
18/11/2023	22	25	2	34	31	38
18/11/2023	23	26	8	59	37	71
19/11/2023	00	25	14	60	34	81
19/11/2023	01	24	6	48	35	58
19/11/2023	02	20	5	41	28	48
19/11/2023	03	18	3	39	25	43
19/11/2023	04	16	4	34	23	40
19/11/2023	05	10	3	25	14	30
19/11/2023	06	11	4	25	16	31
19/11/2023	07	11	4	26	17	32
19/11/2023	08	7	4	26	13	32
19/11/2023	09	8	10	34	14	50
19/11/2023	10	9	10	26	29	42
19/11/2023	11	11	10	26	25	42
19/11/2023	12	16	12	31	30	49
19/11/2023	13	20	15	37	37	60
19/11/2023	14	18	15	38	28	60
19/11/2023	15	19	8	32	28	44
19/11/2023	16	19	4	23	29	30
19/11/2023	17	24	3	22	34	27
19/11/2023	18	30	3	22	37	26
19/11/2023	19	30	3	20	34	25
19/11/2023	20	23	3	22	26	26
19/11/2023	21	36	3	29	40	33
19/11/2023	22	33	3	28	37	32
19/11/2023	23	23	3	20	25	24
20/11/2023	00	21	3	19	23	23
20/11/2023	01	28	3	19	29	24
20/11/2023	02	30	2	16	32	19
20/11/2023	03	25	2	14	27	18
20/11/2023	04	26	3	15	27	19
20/11/2023	05	23	3	22	24	26
20/11/2023	06	23	8	41	26	53
20/11/2023	07	26	31	50	33	98
20/11/2023	08	28	21	58	37	91
20/11/2023	09	22	26	61	32	101
20/11/2023	10	27	34	56	40	108
20/11/2023	11	31	28	58	55	102
20/11/2023	12	28	14	40	47	61
20/11/2023	13	21	9	32	34	45
20/11/2023	14	23	9	35	34	48
20/11/2023	15	22	6	28	31	37
20/11/2023	16	23	4	25	32	31
20/11/2023	17	23	6	54	34	63
20/11/2023	18	25	19	56	37	85
20/11/2023	19	26	6	57	37	66
20/11/2023	20	31	15	70	44	93
20/11/2023	21	35	34	80	49	132
20/11/2023	22	40	62	79	59	173
20/11/2023	23	38	45	71	63	140
21/11/2023	00	35	23	47	51	83
21/11/2023	01	32	12	38	43	57
21/11/2023	02	29	17	37	40	62
21/11/2023	03	24	4	33	33	39
21/11/2023	04	22	3	22	32	26
21/11/2023	05	21	3	22	27	26
21/11/2023	06	15	3	27	20	32
21/11/2023	07	2	16	31	5	55
21/11/2023	08	5	15	53	22	75
21/11/2023	09	8	32	64	34	114
21/11/2023	10	5	8	23	22	35
21/11/2023	11	4	10	22	18	38
21/11/2023	12	4	9	18	23	31
21/11/2023	13	5	7	13	30	24
21/11/2023	14	6	4	10	30	16
21/11/2023	15	6	6	12	31	21
21/11/2023	16	5	6	14	27	23
21/11/2023	17	4	6	19	19	28
21/11/2023	18	3	5	22	12	30
21/11/2023	19	4	6	29	14	37
21/11/2023	20	5	9	18	17	32
21/11/2023	21	5	6	18	14	28
21/11/2023	22	4	5	12	11	20
21/11/2023	23	3	5	9	6	16
22/11/2023	00	2	7	10	8	21
22/11/2023	01	2	4	10	11	16
22/11/2023	02	2	4	8	9	15
22/11/2023	03	2	4	7	9	13
22/11/2023	04	1	2	5	8	9
22/11/2023	05	1	2	7	7	10
22/11/2023	06	1	6	23	7	32
22/11/2023	07	3	12	54	15	72
22/11/2023	08	6	15	57	33	79
22/11/2023	09	10	37	64	48	122
22/11/2023	10	6	12	34	24	52
22/11/2023	11	6	10	22	28	37
22/11/2023	12	5	6	16	21	25
22/11/2023	13	5	8	20	21	31
22/11/2023	14	4	5	14	16	22
22/11/2023	15	7	10	41	24	57
22/11/2023	16	7	9	43	29	56
22/11/2023	17	7	5	45	27	54
22/11/2023	18	10	6	40	39	49
22/11/2023	19	10	11	48	38	64
22/11/2023	20	12	17	74	33	100
22/11/2023	21	10	11	42	26	59
22/11/2023	22	6	8	26	18	38
22/11/2023	23	5	8	26	13	37
23/11/2023	00	6	9	28	14	41
23/11/2023	01	5	27	25	12	65
23/11/2023	02	3	4	14	9	19
23/11/2023	03	2	3	9	5	13
23/11/2023	04	2	3	7	5	11
23/11/2023	05	2	3	8	4	12
23/11/2023	06	2	7	23	7	34
23/11/2023	07	3	20	43	10	72
23/11/2023	08	6	18	58	24	84
23/11/2023	09	9	21	52	36	83
23/11/2023	10	8	46	43	33	113
23/11/2023	11	8	17	33	29	59
23/11/2023	12	6	10	24	23	39
23/11/2023	13	5	17	24	19	50
23/11/2023	14	6	7	25	19	34
23/11/2023	15	13	10	33	36	48
23/11/2023	16	15	7	38	49	48
23/11/2023	17	18	11	58	67	75
23/11/2023	18	17	26	90	57	129
23/11/2023	19	17	51	100	51	177
23/11/2023	20	15	66	100	46	202
23/11/2023	21	16	39	84	45	143
23/11/2023	22	23	58	84	54	173
23/11/2023	23	17	24	79	42	115
24/11/2023	00	11	14	50	27	71
24/11/2023	01	8	67	50	21	154
24/11/2023	02	7	16	43	21	68
24/11/2023	03	7	9	39	19	53
24/11/2023	04	7	3	35	20	39
24/11/2023	05	7	3	31	17	35
24/11/2023	06	8	13	54	24	73
24/11/2023	07	9	23	64	29	99
24/11/2023	08	11	43	69	44	136
24/11/2023	09	13	44	61	53	128
24/11/2023	10	13	23	40	41	75
24/11/2023	11	11	21	32	38	64
24/11/2023	12	8	12	28	25	47
24/11/2023	13	8	10	29	30	44
24/11/2023	14	7	9	26	26	39
24/11/2023	15	6	7	28	18	38
24/11/2023	16	7	7	30	20	41
24/11/2023	17	11	5	40	32	48
24/11/2023	18	12	6	64	38	73
24/11/2023	19	11	6	59	35	69
24/11/2023	20	12	10	68	38	84
24/11/2023	21	14	6	56	37	66
24/11/2023	22	16	8	56	38	68
24/11/2023	23	15	11	52	33	70
25/11/2023	00	9	6	40	23	49
25/11/2023	01	9	11	39	22	57
25/11/2023	02	9	5	28	22	36
25/11/2023	03	8	3	23	18	27
25/11/2023	04	9	3	23	19	28
25/11/2023	05	8	3	23	20	28
25/11/2023	06	8	4	26	20	32
25/11/2023	07	12	3	27	23	32
25/11/2023	08	19	8	37	36	48
25/11/2023	09	12	11	36	36	52
25/11/2023	10	15	22	42	42	76
25/11/2023	11	15	18	38	43	66
25/11/2023	12	16	12	30	44	48
25/11/2023	13	14	8	23	38	35
25/11/2023	14	13	6	19	34	28
25/11/2023	15	12	5	15	28	22
25/11/2023	16	8	3	12	21	16
25/11/2023	17	8	3	12	22	16
25/11/2023	18	20	3	20	37	25
25/11/2023	19	17	3	32	36	36
25/11/2023	20	19	3	41	39	46
25/11/2023	21	26	25	72	44	109
25/11/2023	22	24	21	70	43	102
25/11/2023	23	26	10	56	41	72
26/11/2023	00	19	10	55	33	69
26/11/2023	01	15	6	42	26	52
26/11/2023	02	13	4	24	22	30
26/11/2023	03	11	3	18	20	23
26/11/2023	04	10	3	16	18	21
26/11/2023	05	10	3	14	17	18
26/11/2023	06	11	12	16	20	34
26/11/2023	07	10	4	19	18	25
26/11/2023	08	10	16	22	19	46
26/11/2023	09	11	7	18	18	30
26/11/2023	10	8	7	19	19	30
26/11/2023	11	12	13	27	28	47
26/11/2023	12	10	7	17	26	28
26/11/2023	13	12	7	18	29	30
26/11/2023	14	13	5	14	32	21
26/11/2023	15	14	6	29	33	38
26/11/2023	16	13	6	32	29	41
26/11/2023	17	13	4	27	30	33
26/11/2023	18	17	3	24	35	28
26/11/2023	19	17	3	28	33	32
26/11/2023	20	21	3	37	36	42
26/11/2023	21	27	3	41	43	46
26/11/2023	22	25	6	56	39	65
26/11/2023	23	23	5	50	37	57
27/11/2023	00	20	4	32	34	38
27/11/2023	01	18	3	27	30	33
27/11/2023	02	17	3	20	32	26
27/11/2023	03	15	3	20	27	25
27/11/2023	04	14	3	19	25	23
27/11/2023	05	14	10	31	25	47
27/11/2023	06	15	17	40	26	66
27/11/2023	07	14	21	44	27	76
27/11/2023	08	19	78	53	58	174
27/11/2023	09	27	95	67	96	213
27/11/2023	10	27	71	65	89	174
27/11/2023	11	21	26	43	70	83
27/11/2023	12	16	17	37	52	63
27/11/2023	13	14	12	32	61	50
27/11/2023	14	11	8	22	46	34
27/11/2023	15	10	9	23	37	36
27/11/2023	16	12	7	31	41	42
27/11/2023	17	11	7	31	35	42
27/11/2023	18	12	9	43	40	56
27/11/2023	19	11	4	29	31	35
27/11/2023	20	13	14	38	31	59
27/11/2023	21	13	10	29	31	44
27/11/2023	22	11	6	24	25	33
27/11/2023	23	11	5	14	25	22
28/11/2023	00	10	14	16	22	38
28/11/2023	01	10	13	17	21	37
28/11/2023	02	10	3	8	15	12
28/11/2023	03	10	2	7	14	10
28/11/2023	04	10	2	6	15	10
28/11/2023	05	10	2	7	16	10
28/11/2023	06	9	3	13	15	17
28/11/2023	07	9			17	
28/11/2023	08	9			26	
28/11/2023	09	9	7	28	23	39
28/11/2023	10	8	9	22	23	35
28/11/2023	11	9	8	23	33	35
28/11/2023	12	9	8	25	31	38
28/11/2023	13	9	10	20	31	35
28/11/2023	14	9	8	16	35	28
28/11/2023	15	8	16	18	30	41
28/11/2023	16	8	8	19	26	31
28/11/2023	17	7	7	30	21	41
28/11/2023	18	9	17	52	30	78
28/11/2023	19	7	12	40	17	59
28/11/2023	20	8	18	40	16	68
28/11/2023	21	10	9	36	21	50
28/11/2023	22	7	10	21	13	37
28/11/2023	23	7	7	16	13	27
29/11/2023	00	6	11	16	11	34
29/11/2023	01	6	10	15	10	30
29/11/2023	02	6	3	14	9	19
29/11/2023	03	5	5	15	9	23
29/11/2023	04	3	2	7	5	10
29/11/2023	05	3	6	26	5	35
29/11/2023	06	3	18	43	6	70
29/11/2023	07	4	6	32	8	41
29/11/2023	08	5	9	36	13	50
29/11/2023	09	4	7	27	15	38
29/11/2023	10	6	40	41	26	102
29/11/2023	11	6	47	35	23	107
29/11/2023	12	6	27	25	16	65
29/11/2023	13	5	9	18	18	31
29/11/2023	14	5	6	15	15	23
29/11/2023	15	6	9	25	18	39
29/11/2023	16	6	8	31	21	43
29/11/2023	17	6	9	48	23	61
29/11/2023	18	3	5	28	14	35
29/11/2023	19	4	16	59	12	83
29/11/2023	20	6	25	76	20	115
29/11/2023	21	6	26	70	18	110
29/11/2023	22	4	30	49	11	96
29/11/2023	23	3	10	27	8	42
30/11/2023	00	2	14	18	4	39
30/11/2023	01	2	8	11	4	22
30/11/2023	02	2	5	8	3	15
30/11/2023	03	1	6	7	3	16
30/11/2023	04	1	2	5	4	9
30/11/2023	05	1	3	5	4	9
30/11/2023	06	2	3	8	7	13
30/11/2023	07	2	5	28	8	35
30/11/2023	08	3	5	34	10	42
