FECHA	HORA	PM2.5	SO2	NO	NO2	PM10	NOx	O3
31/01/2023	14	9	3	1	10	11	11	67
31/01/2023	15	12	3	1	11	14	13	66
31/01/2023	16	11	3	1	12	13	14	69
31/01/2023	17	11	3	1	14	13	16	67
31/01/2023	18	10	3	1	13	12	15	70
31/01/2023	19	13	3	1	21	17	23	52
31/01/2023	20	26	3	2	56	33	59	11
31/01/2023	21	30	3	2	47	35	51	21
31/01/2023	22	31	3	1	40	38	42	19
31/01/2023	23	39	3	15	53	53	75	9
01/02/2023	00	34	3	5	47	40	54	15
01/02/2023	01	25	3	1	25	28	27	31
01/02/2023	02	21	4	8	20	28	32	34
01/02/2023	03	17	3	1	15	20	17	37
01/02/2023	04	14	3	1	12	17	13	40
01/02/2023	05	14	3	1	10	16	11	41
01/02/2023	06	11	3	1	15	15	17	30
01/02/2023	07	12	3	2	32	19	36	12
01/02/2023	08	13	3	31	45	29	93	6
01/02/2023	09	15	3	30	42	35	88	11
01/02/2023	10	17	3	30	41	38	87	20
01/02/2023	11	18	3	14	27	31	48	39
01/02/2023	12	13	3	2	13	18	17	56
01/02/2023	13	14	3	2	15	19	19	57
01/02/2023	14	15	3	2	18	20	21	63
01/02/2023	15	15	3	1	17	18	19	75
01/02/2023	16	14	3	1	16	17	18	78
01/02/2023	17	15	3	1	18	17	20	76
01/02/2023	18	16	3	1	37	20	38	50
01/02/2023	19	17	3	1	41	22	43	43
01/02/2023	20	26	3	14	56	33	77	17
01/02/2023	21	42	3	11	62	51	78	12
01/02/2023	22	39	3	4	56	45	62	13
01/02/2023	23	43	3	17	55	52	80	12
02/02/2023	00	42	3	10	50	48	65	15
02/02/2023	01	35	3	3	27	40	31	34
02/02/2023	02	31	3	1	19	36	21	37
02/02/2023	03	30	3	1	15	32	17	39
02/02/2023	04	28	3	1	12	30	14	40
02/02/2023	05	26	3	1	13	28	14	37
02/02/2023	06	23	3	1	17	26	19	28
02/02/2023	07	20	3	3	32	24	36	12
02/02/2023	08	18	3	17	42	27	67	8
02/02/2023	09	16	3	15	34	27	56	18
02/02/2023	10	22	3	20	34	34	64	22
02/02/2023	11	22	3	14	31	31	53	37
02/02/2023	12	26	3	11	36	40	53	42
02/02/2023	13	21	3	8	31	30	43	54
02/02/2023	14	22	3	5	28	28	35	59
02/02/2023	15	14	3	1	19	18	21	73
02/02/2023	16	11	3	3	33	26	38	50
02/02/2023	17	10	3	3	33	18	37	53
02/02/2023	18	12	3	1	41	17	43	48
02/02/2023	19	14	3	1	33	18	34	59
02/02/2023	20	17	3	1	27	21	29	61
02/02/2023	21	25	3	6	44	31	54	29
02/02/2023	22	30	3	16	60	39	84	9
02/02/2023	23	31	3	26	58	43	97	9
03/02/2023	00	32	3	18	56	40	83	10
03/02/2023	01	35	3	7	53	42	64	9
03/02/2023	02	32	3	6	41	41	51	17
03/02/2023	03	28	3	4	36	34	42	10
03/02/2023	04	23	3	2	32	28	35	9
03/02/2023	05	20	3	5	29	24	37	7
03/02/2023	06	19	3	23	34	25	69	6
03/02/2023	07	16	3	28	46	24	89	5
03/02/2023	08	13	3	28	51	25	94	6
03/02/2023	09	14	3	28	49	30	92	12
03/02/2023	10	15	3	18	39	33	67	25
03/02/2023	11	14	3	11	33	30	50	35
03/02/2023	12	15	3	8	33	29	45	44
03/02/2023	13	19	3	13	45	31	64	43
03/02/2023	14	14	3	15	51	21	74	39
03/02/2023	15	15	3	3	30	21	34	66
03/02/2023	16	16	3	9	50	22	64	50
03/02/2023	17	15	3	17	73	20	99	23
03/02/2023	18	16	3	3	71	26	76	24
03/02/2023	19	18	3	2	78	23	80	11
03/02/2023	20	21	3	11	80	27	97	7
03/02/2023	21	39	3	42	78	51	143	12
03/02/2023	22	45	3	45	76	58	144	13
03/02/2023	23	43	3	38	75	56	133	12
04/02/2023	00	35	3	5	52	48	59	17
04/02/2023	01	23	3	3	41	31	45	26
04/02/2023	02	14	3	1	20	18	22	44
04/02/2023	03	11	3	1	16	13	18	50
04/02/2023	04	8	3	1	12	10	13	53
04/02/2023	05	9	3	1	18	11	19	44
04/02/2023	06	7	3	1	17	9	18	44
04/02/2023	07	7	3	1	19	10	20	40
04/02/2023	08	7	3	1	29	13	30	32
04/02/2023	09	14	3	11	39	30	56	21
04/02/2023	10	10	3	12	35	18	54	31
04/02/2023	11	10	3	9	29	22	43	41
04/02/2023	12	12	3	7	28	24	39	47
04/02/2023	13	12	3	4	25	22	31	55
04/02/2023	14	7	3	2	17	12	20	65
04/02/2023	15	5	3	1	12	8	14	72
04/02/2023	16	5	3	1	11	7	13	73
04/02/2023	17	5	3	1	21	8	23	58
04/02/2023	18	11	3	3	62	19	66	17
04/02/2023	19	15	3	29	74	28	118	6
04/02/2023	20	21	3	68	79	37	184	7
04/02/2023	21	23	3	49	74	38	148	8
04/02/2023	22	26	3	33	75	38	124	9
04/02/2023	23	32	3	56	69	43	156	10
05/02/2023	00	21	3	11	47	29	63	18
05/02/2023	01	14	3	1	25	19	26	36
05/02/2023	02	12	3	1	21	16	23	39
05/02/2023	03	9	3	1	13	12	14	46
05/02/2023	04	12	3	1	22	15	24	22
05/02/2023	05	13	3	1	27	17	28	12
05/02/2023	06	14	3	1	29	18	31	9
05/02/2023	07	13	3	3	33	18	37	8
05/02/2023	08	25	3	13	41	34	60	9
05/02/2023	09	14	3	10	38	20	53	20
05/02/2023	10	12	3	6	34	20	43	34
05/02/2023	11	12	3	4	28	19	34	50
05/02/2023	12	11	3	4	38	16	44	49
05/02/2023	13	10	3	6	47	16	57	47
05/02/2023	14	10	3	2	30	14	33	68
05/02/2023	15	10	3	1	25	14	27	71
05/02/2023	16	10	3	1	22	13	24	72
05/02/2023	17	14	3	1	22	19	24	74
05/02/2023	18	9	3	1	30	13	31	60
05/02/2023	19	10	3	1	33	14	35	46
05/02/2023	20	17	3	1	52	21	53	19
05/02/2023	21	23	3	1	48	28	50	23
05/02/2023	22	30	3	4	55	35	61	10
05/02/2023	23	35	3	6	49	40	59	17
06/02/2023	00	34	3	1	32	39	34	27
06/02/2023	01	28	3	3	32	33	36	26
06/02/2023	02	26	3	2	25	30	28	24
06/02/2023	03	23	3	1	20	26	21	30
06/02/2023	04	21	3	2	19	23	22	28
06/02/2023	05	19	3	1	19	22	21	30
06/02/2023	06	16	3	1	22	19	24	26
06/02/2023	07	17	3	2	37	21	40	14
06/02/2023	08	13	3	2	34	21	36	26
06/02/2023	09	12	3	1	22	34	24	46
06/02/2023	10	14	3	1	11	47	13	62
06/02/2023	11	8	3	1	9	12	11	69
06/02/2023	12	7	3	1	10	8	11	69
06/02/2023	13	5	3	1	10	6	11	76
06/02/2023	14	6	3	1	17	8	19	57
06/02/2023	15	4	3	1	17	5	19	57
06/02/2023	16	4	3	1	14	5	16	62
06/02/2023	17	5	3	1	16	6	18	58
06/02/2023	18	6	3	1	16	7	18	60
06/02/2023	19	7	3	1	17	8	19	59
06/02/2023	20	7	3	1	15	8	16	59
06/02/2023	21	8	3	1	16	11	18	54
06/02/2023	22	7	3	1	16	9	18	55
06/02/2023	23	7	3	1	15	8	17	56
07/02/2023	00	7	3	5	17	9	25	50
07/02/2023	01	7	3	1	12	8	14	61
07/02/2023	02	6	3	1	9	7	10	64
07/02/2023	03	6	3	1	7	7	9	65
07/02/2023	04	6	3	1	7	10	9	64
07/02/2023	05	8	3	1	7	17	9	60
07/02/2023	06	7	3	1	11	9	12	53
07/02/2023	07	7	3	1	19	10	21	43
07/02/2023	08	9	3	1	25	16	27	37
07/02/2023	09	10	3	1	28	15	29	37
07/02/2023	10	13	3	1	16	22	18	53
07/02/2023	11	12	3	1	7	19	9	61
07/02/2023	12	12	3	1	6	18	7	68
07/02/2023	13	11	3	1	7	19	8	68
07/02/2023	14	12	3	1	8	19	10	70
07/02/2023	15	13	3	1	9	22	11	70
07/02/2023	16	11	3	1	9	20	10	69
07/02/2023	17	13	3	1	12	25	13	67
07/02/2023	18	12	3	1	14	24	16	66
07/02/2023	19	12	3	1	11	22	13	65
07/02/2023	20	12	3	1	11	21	13	57
07/02/2023	21	15	3	1	27	21	28	33
07/02/2023	22	18	3	1	28	23	30	26
07/02/2023	23	22	3	1	32	28	34	25
08/02/2023	00	22	3	1	32	27	34	21
08/02/2023	01	18	3	2	21	21	23	38
08/02/2023	02	15	3	4	19	21	25	38
08/02/2023	03	10	3	1	16	12	17	45
08/02/2023	04	5	3	1	13	6	15	60
08/02/2023	05	2	3	1	9	3	10	67
08/02/2023	06	3	3	1	11	4	13	68
08/02/2023	07	3	3	1	11	4	13	65
08/02/2023	08	3	3	1	16	4	18	58
08/02/2023	09	3	3	1	15	4	16	60
08/02/2023	10	6	3	1	19	8	21	53
08/02/2023	11	5	3	1	18	6	20	58
08/02/2023	12	9	3	1	12	11	14	72
08/02/2023	13	11	3	1	9	15	11	71
08/02/2023	14	12	3	1	22	15	24	51
08/02/2023	15	14	3	1	23	18	25	54
08/02/2023	16	14	3	1	18	19	19	58
08/02/2023	17	15	3	1	24	22	26	52
08/02/2023	18	11	3	1	11	15	12	73
08/02/2023	19	9	3	1	23	11	25	49
08/02/2023	20	10	3	1	31	12	32	44
08/02/2023	21	9	3	1	21	11	22	58
08/02/2023	22	7	3	1	14	8	16	61
08/02/2023	23	7	3	1	13	8	15	54
09/02/2023	00	8	3	2	16	9	18	49
09/02/2023	01	7	3	1	9	9	11	61
09/02/2023	02	7	3	1	13	8	14	59
09/02/2023	03	5	3	1	8	6	9	63
09/02/2023	04	9	3	1	8	12	10	69
09/02/2023	05	7	3	1	9	10	11	62
09/02/2023	06	6	3	1	9	8	11	60
09/02/2023	07	7	3	1	23	10	24	46
09/02/2023	08	5	3	1	19	6	21	51
09/02/2023	09	7	3	1	16	10	18	55
09/02/2023	10	10	3	1	17	14	19	55
09/02/2023	11	12	3	1	11	19	13	69
09/02/2023	12	11	3	1	8	17	10	72
09/02/2023	13	11	3	1	7	18	8	79
09/02/2023	14	12	3	1	8	20	10	82
09/02/2023	15	12	3	1	9	20	11	84
09/02/2023	16	11	3	1	9	19	10	84
09/02/2023	17	10	3	1	9	18	10	79
09/02/2023	18	9	3	1	9	17	10	79
09/02/2023	19	9	3	1	7	17	9	78
09/02/2023	20	10	3	1	9	19	11	75
09/02/2023	21	10	3	1	8	17	10	73
09/02/2023	22	10	3	1	10	13	12	67
09/02/2023	23	12	3	1	16	15	18	51
10/02/2023	00	13	3	3	16	15	21	44
10/02/2023	01	13	3	1	11	14	13	47
10/02/2023	02	12	3	1	7	14	9	50
10/02/2023	03	12	3	1	7	13	9	43
10/02/2023	04	11	3	1	7	12	8	47
10/02/2023	05	10	3	1	6	12	7	48
10/02/2023	06	13	3	26	35	16	74	11
10/02/2023	07	15	3	29	37	18	81	5
10/02/2023	08	17	3	51	36	22	115	7
10/02/2023	09	19	3	58	42	25	131	8
10/02/2023	10	17	3	26	38	21	79	18
10/02/2023	11	14	3	8	24	18	37	37
10/02/2023	12	12				15		
10/02/2023	13	8	3	1	7	11	9	77
10/02/2023	14	8	3	1	8	11	9	82
10/02/2023	15	11	3	1	19	14	20	64
10/02/2023	16	11	3	1	20	15	22	62
10/02/2023	17	9	3	1	16	13	18	72
10/02/2023	18	11	3	1	17	19	19	64
10/02/2023	19	13	3	1	47	17	49	29
10/02/2023	20	17	3	16	65	23	89	9
10/02/2023	21	28	3	8	58	34	69	9
10/02/2023	22	28	3	6	52	32	61	12
10/02/2023	23	29	3	4	46	33	52	14
11/02/2023	00	32	3	16	51	37	76	9
11/02/2023	01	24	3	1	32	28	34	24
11/02/2023	02	21	3	1	22	23	24	34
11/02/2023	03	17	3	1	14	18	16	38
11/02/2023	04	15	3	1	10	16	12	38
11/02/2023	05	13	3	1	6	14	7	45
11/02/2023	06	13	3	1	11	15	12	39
11/02/2023	07	12	3	1	11	14	13	46
11/02/2023	08	14	3	3	26	16	30	21
11/02/2023	09	17	3	5	27	21	34	25
11/02/2023	10	18	3	6	26	22	34	33
11/02/2023	11	17	3	2	16	21	19	53
11/02/2023	12	12	3	1	7	17	9	75
11/02/2023	13	13	3	1	7	16	9	79
11/02/2023	14	11	3	1	7	13	9	83
11/02/2023	15	9	3	1	8	11	10	88
11/02/2023	16	8	3	1	9	10	10	92
11/02/2023	17	8	3	1	9	10	10	93
11/02/2023	18	8	3	1	7	11	9	94
11/02/2023	19	9	3	1	7	12	9	90
11/02/2023	20	11	3	1	8	17	10	87
11/02/2023	21	18	3	1	18	23	20	62
11/02/2023	22	30	3	1	36	34	37	34
11/02/2023	23	28	3	1	28	30	30	40
12/02/2023	00	26	3	1	23	28	24	40
12/02/2023	01	25	3	1	20	27	22	39
12/02/2023	02	26	3	1	29	29	31	27
12/02/2023	03	18	3	1	14	19	16	52
12/02/2023	04	16	3	1	10	17	12	56
12/02/2023	05	14	3	1	6	15	8	62
12/02/2023	06	12	3	1	4	13	5	64
12/02/2023	07	13	3	1	9	14	10	52
12/02/2023	08	14	3	1	14	16	16	43
12/02/2023	09	14	3	1	20	16	22	42
12/02/2023	10	16	3	1	18	18	20	52
12/02/2023	11	14	3	1	10	15	12	78
12/02/2023	12	12	3	1	6	14	8	88
12/02/2023	13	11	3	1	7	13	9	92
12/02/2023	14	13	3	1	5	14	7	97
12/02/2023	15	10	3	1	6	11	8	95
12/02/2023	16	9	3	1	6	11	7	95
12/02/2023	17	9	3	1	6	10	7	95
12/02/2023	18	10	3	1	6	12	8	94
12/02/2023	19	11	3	1	20	15	21	71
12/02/2023	20	12	3	1	27	15	28	56
12/02/2023	21	37	3	1	40	41	41	26
12/02/2023	22	36	3	1	39	40	40	31
12/02/2023	23	40	3	7	51	47	62	15
13/02/2023	00	43	3	16	48	50	72	10
13/02/2023	01	38	3	4	33	45	38	21
13/02/2023	02	27	3	1	19	29	21	36
13/02/2023	03	22	3	1	10	23	12	43
13/02/2023	04	19	3	1	6	20	8	45
13/02/2023	05	17	3	1	8	19	9	43
13/02/2023	06	16	3	1	12	20	14	33
13/02/2023	07	18	3	4	33	23	39	12
13/02/2023	08	20	3	28	46	27	89	8
13/02/2023	09	21	3	32	43	30	92	9
13/02/2023	10	23	3	28	41	34	84	15
13/02/2023	11	22	3	15	34	32	57	34
13/02/2023	12	21	3	7	31	29	42	43
13/02/2023	13	15	3	2	15	18	18	79
13/02/2023	14	11	3	1	11	13	13	88
13/02/2023	15	11	3	1	8	13	10	94
13/02/2023	16	9	3	1	7	10	9	95
13/02/2023	17	9	3	1	9	10	10	93
13/02/2023	18	11	3	1	18	12	19	77
13/02/2023	19	13	3	1	26	17	27	65
13/02/2023	20	14	3	1	56	18	58	26
13/02/2023	21	24	3	2	59	30	62	20
13/02/2023	22	39	3	2	55	44	57	16
13/02/2023	23	35	3	1	36	38	37	38
14/02/2023	00	28	3	1	15	31	16	56
14/02/2023	01	27	3	1	15	29	17	51
14/02/2023	02	29	3	1	19	31	20	41
14/02/2023	03	29	3	1	17	31	18	42
14/02/2023	04	27	3	1	11	30	13	45
14/02/2023	05	27	3	1	8	31	10	48
14/02/2023	06	25	3	1	19	28	21	33
14/02/2023	07	27	3	5	40	31	47	9
14/02/2023	08	27	3	12	43	31	62	17
14/02/2023	09	27	3	5	40	32	48	29
14/02/2023	10	22	3	2	29	26	32	51
14/02/2023	11	14	3	1	16	17	17	73
14/02/2023	12	15	3	1	15	17	16	78
14/02/2023	13	15	3	1	15	17	16	82
14/02/2023	14	13	3	1	14	15	15	86
14/02/2023	15	13	3	1	13	15	15	87
14/02/2023	16	13	3	1	13	14	15	89
14/02/2023	17	11	3	1	14	13	16	85
14/02/2023	18	12	3	1	15	14	16	86
14/02/2023	19	10	3	1	14	12	15	86
14/02/2023	20	7	3	1	13	9	14	85
14/02/2023	21	8	3	1	15	10	17	82
14/02/2023	22	20	3	1	23	23	25	55
14/02/2023	23	20	3	1	24	23	26	57
15/02/2023	00	19	3	1	20	22	21	62
15/02/2023	01	16	3	1	16	18	18	59
15/02/2023	02	14	3	1	18	15	20	55
15/02/2023	03	16	3	1	18	17	20	50
15/02/2023	04	17	3	1	19	18	21	44
15/02/2023	05	17	3	1	14	18	16	52
15/02/2023	06	15	3	1	16	17	18	45
15/02/2023	07	16	3	1	32	19	33	28
15/02/2023	08	16	3	4	49	20	54	17
15/02/2023	09	18	3	6	44	23	53	27
15/02/2023	10	14	3	3	22	18	27	65
15/02/2023	11	13	3	1	13	15	14	81
15/02/2023	12	15	3	1	14	17	16	79
15/02/2023	13	16	3	1	15	18	17	80
15/02/2023	14	13	3	1	17	15	19	81
15/02/2023	15	11	3	1	17	13	18	81
15/02/2023	16	7	3	1	14	9	16	88
15/02/2023	17	7	3	1	12	8	14	90
15/02/2023	18	7	3	1	15	9	17	85
15/02/2023	19	8	3	1	16	11	18	78
15/02/2023	20	9	3	1	19	11	20	68
15/02/2023	21	15	3	1	37	20	39	38
15/02/2023	22	30	3	1	52	35	54	16
15/02/2023	23	27	3	1	43	32	44	29
16/02/2023	00	27	3	1	26	34	28	38
16/02/2023	01	27	3	1	35	30	36	27
16/02/2023	02	30	3	1	35	33	37	24
16/02/2023	03	26	3	1	22	29	23	40
16/02/2023	04	23	3	1	12	25	14	49
16/02/2023	05	25	3	1	12	27	14	40
16/02/2023	06	25	3	1	26	28	28	16
16/02/2023	07	25	3	2	32	31	35	14
16/02/2023	08	28	3	31	46	36	92	9
16/02/2023	09	34	3	26	43	42	82	19
16/02/2023	10	36	3	7	29	43	39	37
16/02/2023	11	36	3	6	27	42	37	46
16/02/2023	12	30	3	2	16	33	19	63
16/02/2023	13	26	3	2	17	28	19	72
16/02/2023	14	16	3	1	14	17	16	86
16/02/2023	15	14	3	1	13	15	15	83
16/02/2023	16	11	3	1	10	12	11	94
16/02/2023	17	10	3	1	9	11	10	94
16/02/2023	18	11	3	1	11	12	12	90
16/02/2023	19	12	3	1	12	14	14	85
16/02/2023	20	13	3	1	15	16	17	77
16/02/2023	21	25	3	2	45	30	48	28
16/02/2023	22	33	3	2	49	38	52	17
16/02/2023	23	37	3	1	43	41	45	19
17/02/2023	00	41	3	11	47	49	65	10
17/02/2023	01	43	3	6	45	51	55	11
17/02/2023	02	39	3	1	28	47	30	24
17/02/2023	03	30	3	1	12	31	14	37
17/02/2023	04	27	3	1	10	30	12	36
17/02/2023	05	26	3	1	11	28	12	35
17/02/2023	06	25	3	1	14	27	16	29
17/02/2023	07	25	3	3	32	29	37	11
17/02/2023	08	27	3	29	40	34	84	8
17/02/2023	09	30	3	39	39	42	98	13
17/02/2023	10	30	3	25	33	42	70	21
17/02/2023	11	29	3	7	20	35	31	48
17/02/2023	12	27	3	2	14	32	17	66
17/02/2023	13	18	3	5	29	26	37	56
17/02/2023	14	13	3	3	22	17	27	67
17/02/2023	15	12	3	1	15	14	16	77
17/02/2023	16	15	3	3	24	18	29	74
17/02/2023	17	17	3	1	18	19	19	80
17/02/2023	18	21	3	1	18	23	20	84
17/02/2023	19	23	3	1	36	26	38	60
17/02/2023	20	29	3	1	47	34	49	37
17/02/2023	21	45	3	7	64	52	76	11
17/02/2023	22	45	3	5	51	49	59	22
17/02/2023	23	49	3	4	54	52	60	16
18/02/2023	00	46	3	7	54	55	65	16
18/02/2023	01	29	3	1	31	33	33	30
18/02/2023	02	21	3	1	21	23	23	39
18/02/2023	03	19	3	1	12	21	14	47
18/02/2023	04	16	3	1	9	18	11	53
18/02/2023	05	15	3	1	9	16	10	49
18/02/2023	06	13	3	1	9	15	10	49
18/02/2023	07	13	3	1	13	15	15	40
18/02/2023	08	12	3	1	18	16	19	37
18/02/2023	09	13	3	3	25	17	29	31
18/02/2023	10	14	3	7	28	19	39	33
18/02/2023	11	19	3	13	38	26	58	31
18/02/2023	12	21	3	9	36	28	51	39
18/02/2023	13	23	3	6	32	29	41	52
18/02/2023	14	20	3	6	31	24	41	57
18/02/2023	15	14	3	3	28	17	32	65
18/02/2023	16	13	3	2	32	16	36	60
18/02/2023	17	22	3	3	53	26	57	45
18/02/2023	18	22	3	2	52	25	55	44
18/02/2023	19	20	3	1	43	22	44	51
18/02/2023	20	25	3	1	42	29	43	37
18/02/2023	21	35	3	4	63	40	69	14
18/02/2023	22	48	3	20	63	60	94	11
18/02/2023	23	53	3	32	63	62	111	13
19/02/2023	00	57	3	40	62	68	123	15
19/02/2023	01	59	3	32	62	67	111	14
19/02/2023	02	54	3	24	54	61	92	13
19/02/2023	03	46	3	11	44	53	61	11
19/02/2023	04	44	3	10	40	50	55	12
19/02/2023	05	34	3	4	38	37	44	16
19/02/2023	06	25	3	1	22	27	23	24
19/02/2023	07	24	3	2	26	27	28	17
19/02/2023	08	26	3	10	31	30	46	10
19/02/2023	09	22	3	13	30	27	49	19
19/02/2023	10	25	3	4	22	32	27	43
19/02/2023	11	30	3	3	24	36	28	54
19/02/2023	12	33	3	4	30	40	36	47
19/02/2023	13	29	3	31	59	37	106	26
19/02/2023	14	22	3	7	41	26	52	49
19/02/2023	15	20	3	3	30	23	34	65
19/02/2023	16	19	3	1	22	22	24	72
19/02/2023	17	20	3	1	26	23	27	73
19/02/2023	18	23	3	1	36	26	38	63
19/02/2023	19	23	3	1	45	26	47	44
19/02/2023	20	26	3	1	61	29	63	28
19/02/2023	21	41	3	2	57	44	61	22
19/02/2023	22	46	3	1	52	49	54	22
19/02/2023	23	58	3	12	60	65	79	13
20/02/2023	00	58	3	16	61	71	85	12
20/02/2023	01	40	3	1	42	45	44	28
20/02/2023	02	37	3	1	36	44	38	23
20/02/2023	03	36	3	3	39	42	43	18
20/02/2023	04	37	3	1	39	42	41	11
20/02/2023	05	36	3	1	37	42	39	12
20/02/2023	06	27	3	1	34	31	36	17
20/02/2023	07	28	3	22	44	36	78	7
20/02/2023	08	27	3	49	53	38	129	9
20/02/2023	09	29	3	62	59	46	155	9
20/02/2023	10	31	3	31	54	45	101	25
20/02/2023	11	38	3	19	47	49	76	36
20/02/2023	12	40	3	3	31	46	36	62
20/02/2023	13	34	3	6	43	40	52	54
20/02/2023	14	34	3	9	48	40	61	51
20/02/2023	15	30	3	5	39	34	46	55
20/02/2023	16	32	3	5	42	36	50	48
20/02/2023	17	29	3	2	37	32	40	53
20/02/2023	18	30	3	1	37	34	38	54
20/02/2023	19	33	3	1	41	37	43	50
20/02/2023	20	42	3	1	62	49	64	20
20/02/2023	21	54	3	8	68	60	80	17
20/02/2023	22	61	3	8	66	67	78	15
20/02/2023	23	63	3	8	59	70	71	15
21/02/2023	00	68	3	11	58	82	75	15
21/02/2023	01	53	3	7	58	60	69	13
21/02/2023	02	46	3	8	43	52	56	13
21/02/2023	03	30	3	2	31	36	34	22
21/02/2023	04	29	3	2	29	42	32	17
21/02/2023	05	29	3	11	36	40	53	10
21/02/2023	06	25	3	1	35	30	37	12
21/02/2023	07	27	3	31	45	38	93	8
21/02/2023	08	30	3	69	51	42	157	9
21/02/2023	09	34	3	76	61	54	177	10
21/02/2023	10	40	3	49	65	63	141	11
21/02/2023	11	39	3	37	70	63	126	12
21/02/2023	12	39	3	38	71	67	130	11
21/02/2023	13	32	3	19	46	47	74	39
21/02/2023	14	20	3	2	25	26	27	76
21/02/2023	15	41	3	4	41	47	47	57
21/02/2023	16	29	3	4	43	36	49	58
21/02/2023	17	26	3	18	68	33	95	30
21/02/2023	18	24	3	20	90	38	120	8
21/02/2023	19	22	3	11	83	34	99	15
21/02/2023	20	27	3	1	54	33	56	39
21/02/2023	21	39	3	5	70	46	78	11
21/02/2023	22	40	3	6	68	48	78	12
21/02/2023	23	38	3	6	68	45	77	12
22/02/2023	00	45	3	27	69	60	110	10
22/02/2023	01	45	3	18	62	53	89	10
22/02/2023	02	49	3	13	58	56	78	12
22/02/2023	03	50	3	2	48	58	50	16
22/02/2023	04	50	3	2	47	56	50	14
22/02/2023	05	50	3	5	41	57	49	11
22/02/2023	06	51	3	17	40	58	66	10
22/02/2023	07	52	3	44	41	62	109	10
22/02/2023	08	49	3	49	47	64	121	10
22/02/2023	09	54	3	37	49	70	106	17
22/02/2023	10	63	3	22	51	75	84	30
22/02/2023	11	53	3	9	38	60	52	40
22/02/2023	12	42	3	4	29	45	35	49
22/02/2023	13	36	3	2	30	39	34	58
22/02/2023	14	30	3	1	30	32	32	68
22/02/2023	15	27	3	1	25	29	26	82
22/02/2023	16	24	3	1	24	27	25	86
22/02/2023	17	17	3	1	22	20	24	88
22/02/2023	18	16	3	1	21	18	23	86
22/02/2023	19	18	3	1	21	20	23	76
22/02/2023	20	27	3	1	37	31	39	46
22/02/2023	21	35	3	1	45	39	47	37
22/02/2023	22	37	3	1	46	44	48	34
22/02/2023	23	41	3	2	52	49	55	25
23/02/2023	00	50	3	13	59	63	79	12
23/02/2023	01	46	3	13	56	52	75	8
23/02/2023	02	48	3	14	47	56	68	10
23/02/2023	03	48	3	2	38	52	40	12
23/02/2023	04	40	3	1	26	45	28	25
23/02/2023	05	44	3	1	24	49	26	28
23/02/2023	06	48	3	3	35	55	40	15
23/02/2023	07	50	3	10	42	57	57	10
23/02/2023	08	53	3	23	45	61	81	10
23/02/2023	09	49	3	32	52	62	101	11
23/02/2023	10	47	3	7	45	57	56	24
23/02/2023	11	47	3	4	41	57	46	38
23/02/2023	12	47	3	3	35	59	39	54
23/02/2023	13	50	3	3	35	61	39	56
23/02/2023	14	46	3	3	36	57	41	59
23/02/2023	15	39	3	1	23	47	24	83
23/02/2023	16	41	3	1	21	48	23	78
23/02/2023	17	37	3	1	24	45	26	74
23/02/2023	18	37	3	1	24	45	26	72
23/02/2023	19	40	3	1	25	49	27	70
23/02/2023	20	43	3	1	33	55	34	57
23/02/2023	21	44	3	1	45	56	47	37
23/02/2023	22	25	3	1	40	33	42	39
23/02/2023	23	7	3	3	18	17	22	56
24/02/2023	00	5	3	3	17	9	21	53
24/02/2023	01	3	3	1	12	7	14	61
24/02/2023	02	3	3	1	5	5	7	68
24/02/2023	03	3	3	1	5	4	7	65
24/02/2023	04	2	3	1	5	4	6	60
24/02/2023	05	2	3	1	5	4	7	55
24/02/2023	06	3	3	1	11	5	12	41
24/02/2023	07	5	3	4	37	8	43	14
24/02/2023	08	6	3	12	42	15	60	14
24/02/2023	09	7	3	15	31	18	54	23
24/02/2023	10	7	3	7	20	14	32	39
24/02/2023	11	5	3	3	10	8	14	55
24/02/2023	12	3	3	1	5	5	7	64
24/02/2023	13	3	3	1	4	5	6	66
24/02/2023	14	3	3	1	5	5	6	68
24/02/2023	15	5	3	1	5	6	7	69
24/02/2023	16	3	3	1	7	5	9	70
24/02/2023	17	4	3	1	6	5	8	71
24/02/2023	18	4	3	1	8	7	10	70
24/02/2023	19	5	3	1	12	7	14	64
24/02/2023	20	6	3	1	15	8	17	61
24/02/2023	21	16	3	2	45	21	49	16
24/02/2023	22	16	3	1	37	19	39	24
24/02/2023	23	19	3	1	40	24	42	19
25/02/2023	00	19	3	2	32	27	35	24
25/02/2023	01	12	3	1	17	15	19	40
25/02/2023	02	10	3	1	10	12	11	48
25/02/2023	03	12	3	1	7	13	8	48
25/02/2023	04	13	3	1	8	14	9	45
25/02/2023	05	12	3	1	8	14	10	44
25/02/2023	06	11	3	1	11	13	12	37
25/02/2023	07	10	3	1	17	13	18	26
25/02/2023	08	10	3	18	32	15	59	15
25/02/2023	09	9	3	4	19	12	26	36
25/02/2023	10	9	3	4	15	13	21	46
25/02/2023	11	6	3	2	10	10	13	56
25/02/2023	12	7	3	1	8	11	10	63
25/02/2023	13	7	3	1	7	9	9	70
25/02/2023	14	7	3	1	7	10	9	72
25/02/2023	15	7	3	1	6	12	8	77
25/02/2023	16	7	3	1	6	12	8	82
25/02/2023	17	8	3	1	10	13	11	81
25/02/2023	18	7	3	2	27	12	30	57
25/02/2023	19	8	3	1	19	11	20	72
25/02/2023	20	8	3	1	11	10	13	74
