FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
09/11/2023	07	1	1	3	0,1			3		
09/11/2023	08	1	1	3	0,1	2	22	3	24	
09/11/2023	09	1	1	3	0,1	2	14	3	17	
09/11/2023	10	1	1	3	0,1	2	12	2	14	
09/11/2023	11	1	1	3	0,1	2	8	2	10	
09/11/2023	12	1	1	3	0,1	2	8	2	11	
09/11/2023	13	1	1	3	0,1	3	9	2	13	
09/11/2023	14	1	1	3	0,1	2	7	2	10	
09/11/2023	15	1	1	3	0,1	2	7	1	10	
09/11/2023	16	1	1	3	0,1	2	10	1	12	
09/11/2023	17	1	1	3	0,1	2	24	2	27	
09/11/2023	18	1	1	3	0,1	1	33	2	35	
09/11/2023	19	1	1	3	0,1	1	27	1	29	
09/11/2023	20	1	1	3	0,1	15	49	3	72	
09/11/2023	21	1	1	3	0,1	3	53	3	58	
09/11/2023	22	1	1	3	0,1	3	36	2	41	
09/11/2023	23	1	1	3	0,1	2	17	2	19	
10/11/2023	00	1	1	3	0,1	1	13	2	14	
10/11/2023	01	1	1	3	0,1	1	9	3	11	
10/11/2023	02	1	1	3	0,1	1	8	2	10	
10/11/2023	03	1	1	3	0,1	1	8	2	9	
10/11/2023	04	1	1	3	0,1	1	6	2	8	
10/11/2023	05	1	1	3	0,1	1	7	2	9	
10/11/2023	06	1	1	3	0,1	2	12	2	14	
10/11/2023	07	1	1	3	0,1	1	21	2	23	
10/11/2023	08	1	1	3	0,1	1	13	2	15	
10/11/2023	09	1	1	3	0,1	2	11	3	15	
10/11/2023	10	1	1	3	0,1	2	8	2	11	
10/11/2023	11	1	1	3	0,1	2	7	3	10	
10/11/2023	12	1	1	3	0,1	2	5	7	8	
10/11/2023	13	1	1	3	0,1	2	7	3	9	
10/11/2023	14	1	1	3	0,1	3	9	2	13	
10/11/2023	15	1	1	3	0,1	2	10	3	14	
10/11/2023	16	1	1	3	0,1	2	11	3	14	
10/11/2023	17	1	1	3	0,1	2	15	4	18	
10/11/2023	18	1	1	3	0,1	1	19	2	21	
10/11/2023	19	1	1	3	0,1	1	14	2	16	
10/11/2023	20	1	1	3	0,1	2	16	2	18	
10/11/2023	21	1	1	3	0,1	1	16	2	18	
10/11/2023	22	1	1	3	0,1	1	17	3	19	
10/11/2023	23	1	1	3	0,1	1	10	3	12	
11/11/2023	00	1	1	3	0,1	1	12	3	13	
11/11/2023	01	1	1	3	0,1	1	10	2	11	
11/11/2023	02	1	1	3	0,1	1	9	2	10	
11/11/2023	03	1	1	3	0,1	1	7	1	8	
11/11/2023	04	1	1	3	0,1	1	6	2	8	
11/11/2023	05	1	1	3	0,1	1	7	2	8	
11/11/2023	06	1	1	3	0,1	1	8	2	9	
11/11/2023	07	1	1	3	0,1	1	9	2	11	
11/11/2023	08	1	1	3	0,1	1	10	1	13	
11/11/2023	09	1	1	3	0,1	2	7	1	10	
11/11/2023	10	1	1	3	0,1	2	7	1	10	
11/11/2023	11	1	1	3	0,1	2	6	2	9	
11/11/2023	12	1	1	3	0,1	1	6	2	8	
11/11/2023	13	1	1	3	0,1	2	6	2	10	
11/11/2023	14	1	1	3	0,1	2	5	5	8	
11/11/2023	15	1	1	3	0,1	2	7	2	9	
11/11/2023	16	1	1	3	0,1	1	6	1	8	
11/11/2023	17	1	1	3	0,1	1	7	1	8	
11/11/2023	18	1	1	3	0,1	2	9	2	11	
11/11/2023	19	1	1	3	0,1	1	9	1	11	
11/11/2023	20	1	1	3	0,1	1	8	1	10	
11/11/2023	21	1	1	3	0,1	2	6	1	9	
11/11/2023	22	1	1	3	0,1	1	6	1	8	
11/11/2023	23	1	1	3	0,1	1	7	1	9	
12/11/2023	00	1	1	3	0,1	1	6	1	8	
12/11/2023	01	1	1	3	0,1	2	6	1	8	
12/11/2023	02	1	1	3	0,1	1	5	1	7	
12/11/2023	03	1	1	3	0,1	1	4	1	6	
12/11/2023	04	1	1	3	0,1	1	4	1	6	
12/11/2023	05	1	1	3	0,1	2	4	1	6	
12/11/2023	06	1	1	3	0,1	1	4	1	6	
12/11/2023	07	1	1	3	0,1	1	4	1	6	
12/11/2023	08	1	1	3	0,1	1	5	1	7	
12/11/2023	09	1	1	3	0,1	1	5	1	7	
12/11/2023	10	1	1	3	0,1	2	5	1	8	
12/11/2023	11	1	1	3	0,1	2	6	1	8	
12/11/2023	12	1	1	3	0,1	1	5	1	6	
12/11/2023	13	1	1	3	0,1	2	5	1	7	
12/11/2023	14	1	1	3	0,1	2	6	2	9	
12/11/2023	15	1	1	3	0,1	1	4	1	7	
12/11/2023	16	1	1	3	0,1	1	7	1	8	
12/11/2023	17	1	1	3	0,1	1	9	1	11	
12/11/2023	18	1	1	3	0,1	1	14	1	16	
12/11/2023	19	1	1	3	0,1	1	24	2	26	
12/11/2023	20	1	1	3	0,1	1	21	2	23	
12/11/2023	21	1	1	3	0,1	1	25	3	27	
12/11/2023	22	1	1	3	0,1	1	26	2	28	
12/11/2023	23	1	1	3	0,1	1	24	2	26	
13/11/2023	00	1	1	3	0,1	1	21	2	23	
13/11/2023	01	1	1	3	0,1	2	19	2	22	29
13/11/2023	02	1	1	3	0,1	1	14	2	16	32
13/11/2023	03	1	1	3	0,1	1	12	2	14	32
13/11/2023	04	1	1	3	0,1	1	13	2	15	27
13/11/2023	05	1	1	3	0,1	2	17	2	19	23
13/11/2023	06	1	1	3	0,1	2	27	2	30	13
13/11/2023	07	2	1	3	0,1	16	41	4	65	6
13/11/2023	08	8	4	3	0,1	28	41	15	84	13
13/11/2023	09	1	1	3	0,1	7	24	2	35	26
13/11/2023	10	1	1	3	0,1	8	22	2	35	29
13/11/2023	11	1	1	3	0,1	7	20	3	31	32
13/11/2023	12	1	1	3	0,1	9	17	2	30	45
13/11/2023	13	1	1	3	0,1	3	9	1	13	51
13/11/2023	14	1	1	3	0,1	2	8	1	11	49
13/11/2023	15	1	1	3	0,1	2	8	1	12	49
13/11/2023	16	1	1	3	0,1	2	12	1	15	46
13/11/2023	17	1	1	3	0,1	2	17	1	19	39
13/11/2023	18	1	1	3	0,1	1	22	2	23	34
13/11/2023	19	1	1	3	0,1	3	27	1	31	30
13/11/2023	20	3	1	3	0,1	22	45	5	78	11
13/11/2023	21	3	2	3	0,1	18	46	7	74	7
13/11/2023	22	3	1	3	0,2	9	37	6	51	12
13/11/2023	23	3	1	3	0,1	20	41	5	72	8
14/11/2023	00	2	1	3	0,1	3	22	3	27	22
14/11/2023	01	1	1	3	0,1	1	17	3	18	20
14/11/2023	02	1	1	3	0,1	1	18	2	21	23
14/11/2023	03	1	1	3	0,1	1	19	2	21	17
14/11/2023	04	1	1	3	0,1	1	20	2	22	19
14/11/2023	05	1	1	3	0,1	1	21	2	23	15
14/11/2023	06	1	1	3	0,1	9	34	2	48	9
14/11/2023	07	1	1	3	0,1	28	34	2	77	6
14/11/2023	08	2	1	25	0,1	61	37	3	131	9
14/11/2023	09	5	3	4	0,1	50	38	10	114	11
14/11/2023	10	3	1	3	0,1	14	33	7	54	20
14/11/2023	11	2	1	3	0,1	14	26	4	49	25
14/11/2023	12	1	1	3	0,1	5	14	4	21	39
14/11/2023	13	1	1	3	0,1	3	10	3	14	44
14/11/2023	14	1	1	3	0,1	3	11	4	15	44
14/11/2023	15	1	1	3	0,1	3	9	4	14	44
14/11/2023	16	1	1	3	0,1	3	13	3	17	41
14/11/2023	17	1	1	3	0,1	2	22	4	25	33
14/11/2023	18	3	2	3	0,1	23	53	8	89	13
14/11/2023	19	5	3	3	0,1	16	55	11	80	7
14/11/2023	20	5	3	4	0,1	51	61	10	139	7
14/11/2023	21	2	1	3	0,1	15	38	4	61	18
14/11/2023	22	2	1	3	0,1	27	43	5	85	12
14/11/2023	23	1	1	3	0,1	1	22	2	24	28
15/11/2023	00	1	1	3	0,1	1	17	2	19	31
15/11/2023	01	1	1	3	0,1	1	12	2	14	35
15/11/2023	02	1	1	3	0,1	2	15	2	17	30
15/11/2023	03	1	1	3	0,1	2	18	2	21	29
15/11/2023	04	1	1	3	0,1	2	20	3	22	26
15/11/2023	05	1	1	3	0,1	3	23	3	27	18
15/11/2023	06	2	1	3	0,1	14	35	3	57	8
15/11/2023	07	2	1	3	0,1	41	42	4	104	7
15/11/2023	08	2	1	3	0,1	53	39	5	120	8
15/11/2023	09	4	2	4	0,1	56	38	9	125	11
15/11/2023	10	2	1	3	0,1	21	31	4	62	19
15/11/2023	11	2	1	3	0,1	11	22	4	39	29
15/11/2023	12	5	3	3	0,1	16	33	11	57	32
15/11/2023	13	3	2	3	0,1	9	26	6	40	41
15/11/2023	14	2	1	3	0,1	11	30	4	48	38
15/11/2023	15	2	1	3	0,1	10	30	4	45	39
15/11/2023	16	1	1	3	0,1	5	20	3	28	49
15/11/2023	17	1	1	3	0,1	4	22	3	28	50
15/11/2023	18	2	1	3	0,1	7	40	3	50	32
15/11/2023	19	3	2	3	0,1	2	40	6	43	23
15/11/2023	20	3	2	3	0,1	4	49	7	55	13
15/11/2023	21	4	2	3	0,1	13	51	9	72	7
15/11/2023	22	4	2	3	0,1	17	49	9	75	7
15/11/2023	23	4	2	3	0,1	8	42	9	55	8
16/11/2023	00	4	2	3	0,1	2	33	10	36	12
16/11/2023	01	4	2	3	0,1	1	23	9	25	19
16/11/2023	02	3	2	3	0,1	2	25	8	27	11
16/11/2023	03	3	2	3	0,1	1	19	7	22	16
16/11/2023	04	3	1	3	0,1	1	15	6	17	18
16/11/2023	05	3	2	3	0,1	4	22	6	29	9
16/11/2023	06	3	2	4	0,1	32	27	8	77	7
16/11/2023	07	4	2	4	0,1	64	30	8	128	6
16/11/2023	08	5	2	6	0,1	96	33	10	181	7
16/11/2023	09	6	3	5	0,1	79	45	13	166	9
16/11/2023	10	4	2	3	0,1	34	41	9	93	15
16/11/2023	11	4	2	3	0,1	29	39	9	82	20
16/11/2023	12	4	2	3	0,1	20	38	9	69	25
16/11/2023	13	4	2	4	0,1	61	64	11	157	16
16/11/2023	14	5	2	3	0,1	39	62	11	122	20
16/11/2023	15	6	3	3	0,1	10	38	12	53	42
16/11/2023	16	5	2	3	0,1	5	27	10	35	55
16/11/2023	17	9	4	3	0,1	3	34	19	39	47
16/11/2023	18	8	4	3	0,1	6	43	15	52	34
16/11/2023	19	12	6	3	0,1	2	50	25	53	19
16/11/2023	20	8	4	3	0,1	16	64	17	89	8
16/11/2023	21	7	3	3	0,2	42	63	14	127	6
16/11/2023	22	7	3	3	0,2	47	54	15	125	6
16/11/2023	23	6	3	3	0,1	24	49	13	86	7
17/11/2023	00	6	3	3	0,1	18	43	13	70	6
17/11/2023	01	6	3	3	0,1	13	35	14	54	6
17/11/2023	02	8	4	3	0,1	8	35	15	47	7
17/11/2023	03	5	3	3	0,1	3	27	12	31	10
17/11/2023	04	4	2	3	0,1	2	25	9	27	10
17/11/2023	05	3	1	3	0,1	8	31	6	43	8
17/11/2023	06	2	1	3	0,1	18	33	5	61	7
17/11/2023	07	3	1	3	0,1	39	34	5	94	6
17/11/2023	08	2	1	3	0,1	37	35	5	92	9
17/11/2023	09	3	1	3	0,1	23	32	6	66	12
17/11/2023	10	2	1	3	0,1	20	31	6	61	17
17/11/2023	11	3	1	3	0,1	19	32	5	62	22
17/11/2023	12	2	1	3	0,1	12	28	5	46	31
17/11/2023	13	2	1	3	0,1	7	21	4	31	43
17/11/2023	14	1	1	3	0,1	6	24	3	34	46
17/11/2023	15	2	1	3	0,1	12	38	3	57	35
17/11/2023	16	3	2	3	0,1	9	39	7	53	37
17/11/2023	17	3	1	3	0,1	8	44	6	56	29
17/11/2023	18	6	3	3	0,1	6	48	12	57	25
17/11/2023	19	10	4	3	0,1	2	42	18	45	26
17/11/2023	20	13	6	3	0,1	3	49	25	54	12
17/11/2023	21	12	5	3	0,1	5	45	24	53	8
17/11/2023	22	11	5	3	0,1	15	44	22	67	6
17/11/2023	23	9	4	3	0,1	28	48	18	92	7
18/11/2023	00	9	4	3	0,1	19	37	17	65	6
18/11/2023	01	8	4	3	0,1	6	34	16	43	8
18/11/2023	02	8	3	3	0,1	2	28	14	31	13
18/11/2023	03	6	3	3	0,1	1	20	13	22	19
18/11/2023	04	5	3	3	0,1	1	17	12	18	20
18/11/2023	05	4	2	3	0,1	1	14	10	16	20
18/11/2023	06	4	2	3	0,1	1	16	9	18	18
18/11/2023	07	4	2	3	0,1	2	19	9	21	16
18/11/2023	08	6	3	3	0,1	3	20	13	25	17
18/11/2023	09	4	2	3	0,1	6	18	9	27	21
18/11/2023	10	5	2	3	0,1	5	15	10	22	32
18/11/2023	11	5	3	3	0,1	5	17	11	25	42
18/11/2023	12	5	2	3	0,1	4	19	12	25	53
18/11/2023	13	3	2	3	0,1	4	16	9	23	58
18/11/2023	14	4	2	3	0,1	5	19	10	26	58
18/11/2023	15	5	2	3	0,1	4	18	11	24	62
18/11/2023	16	4	2	3	0,1	2	12	10	15	70
18/11/2023	17	6	3	3	0,1	3	21	13	25	60
18/11/2023	18	9	4	3	0,1	2	30	18	33	34
18/11/2023	19	10	4	3	0,1	1	32	19	34	29
18/11/2023	20	10	4	3	0,1	2	43	19	47	16
18/11/2023	21	10	5	3	0,1	2	39	19	42	13
18/11/2023	22	9	4	3	0,2	15	45	17	68	8
18/11/2023	23	9	4	3	0,2	14	36	18	58	6
19/11/2023	00	11	5	3	0,1	6	31	22	40	8
19/11/2023	01	10	5	3	0,1	5	30	21	38	7
19/11/2023	02	9	4	3	0,1	6	26	16	34	9
19/11/2023	03	8	4	3	0,1	4	22	16	28	9
19/11/2023	04	8	3	3	0,1	3	17	14	22	7
19/11/2023	05	5	3	3	0,1	6	19	11	28	7
19/11/2023	06	5	2	3	0,1	2	17	11	19	8
19/11/2023	07	4	2	3	0,1	6	17	10	26	6
19/11/2023	08	6	3	3	0,1	12	21	13	40	9
19/11/2023	09	8	3	3	0,1	14	27	15	49	12
19/11/2023	10	10	4	3	0,1	10	22	19	37	24
19/11/2023	11	6	3	3	0,1	9	22	13	36	32
19/11/2023	12	8	3	3	0,1	9	27	15	42	37
19/11/2023	13	9	4	3	0,1	12	31	17	49	37
19/11/2023	14	7	3	3	0,1	12	33	14	52	33
19/11/2023	15	6	3	3	0,1	6	25	13	34	46
19/11/2023	16	8	3	3	0,1	4	23	15	29	57
19/11/2023	17	12	6	3	0,1	4	28	25	33	56
19/11/2023	18	15	7	3	0,1	2	22	30	25	55
19/11/2023	19	5	2	3	0,1	2	18	9	21	52
19/11/2023	20	4	2	3	0,1	2	20	8	22	39
19/11/2023	21	4	2	3	0,1	1	23	8	24	28
19/11/2023	22	2	1	3	0,1	1	28	5	29	20
19/11/2023	23	4	2	3	0,1	1	28	9	29	20
20/11/2023	00	7	3	3	0,1	1	21	14	22	39
20/11/2023	01	4	2	3	0,1	1	17	10	19	40
20/11/2023	02	3	2	3	0,1	1	15	7	17	42
20/11/2023	03	3	2	3	0,1	1	14	7	16	40
20/11/2023	04	8	4	3	0,1	1	16	15	18	22
20/11/2023	05	13	6	3	0,1	1	23	26	24	13
20/11/2023	06	16	7	3	0,1	4	26	31	32	8
20/11/2023	07	17	8	3	0,1	22	28	33	62	7
20/11/2023	08	19	9	3	0,1	16	34	38	59	10
20/11/2023	09	12	6	3	0,1	17	37	25	62	13
20/11/2023	10	16	8	3	0,1	33	49	34	99	15
20/11/2023	11	19	8	3	0,1	25	43	38	82	23
20/11/2023	12	19	9	3	0,1	10	29	37	44	40
20/11/2023	13	16	7	3	0,1	8	30	32	43	51
20/11/2023	14	12	6	3	0,1	8	29	25	41	53
20/11/2023	15	12	5	3	0,1	5	22	23	30	59
20/11/2023	16	14	6	3	0,1	5	25	27	31	56
20/11/2023	17	16	7	3	0,1	3	42	31	47	34
20/11/2023	18	16	8	3	0,1	2	32	32	35	36
20/11/2023	19	20	9	3	0,1	9	46	40	59	16
20/11/2023	20	22	10	3	0,1	23	53	43	89	7
20/11/2023	21	23	11	4	0,1	43	52	46	118	6
20/11/2023	22	22	10	3	0,1	21	46	43	78	7
20/11/2023	23	20	9	3	0,1	25	34	40	72	7
21/11/2023	00	21	10	3	0,1	2	24	42	27	14
21/11/2023	01	23	10	3	0,1	1	22	44	25	15
21/11/2023	02	17	8	3	0,1	1	20	35	22	17
21/11/2023	03	16	8	3	0,1	1	17	32	19	15
21/11/2023	04	15	7	3	0,1	2	17	30	20	13
21/11/2023	05	13	6	3	0,1	4	18	27	24	9
21/11/2023	06	4	2	3	0,1	2	23	7	27	27
21/11/2023	07	4	2	3	0,1	9	43	8	56	16
21/11/2023	08	4	2	3	0,1	40	43	10	105	8
21/11/2023	09	3	1	3	0,1	23	39	8	75	18
21/11/2023	10	1	1	3	0,1	4	13	4	19	44
21/11/2023	11	1	1	3	0,1	2	8	3	11	52
21/11/2023	12	2	1	3	0,1	2	7	12	10	54
21/11/2023	13	2	1	3	0,1	2	6	20	9	52
21/11/2023	14	3	1	3	0,1	2	6	31	9	52
21/11/2023	15	3	1	3	0,1	2	6	28	9	53
21/11/2023	16	2	1	3	0,1	1	7	26	9	52
21/11/2023	17	2	1	3	0,1	1	10	12	11	47
21/11/2023	18	1	1	3	0,1	1	14	3	16	43
21/11/2023	19	1	1	3	0,1	1	13	3	14	48
21/11/2023	20	1	1	3	0,1	1	9	2	10	51
21/11/2023	21	1	1	3	0,1	2	7	3	10	53
21/11/2023	22	1	1	3	0,1	1	6	4	8	53
21/11/2023	23	1	1	3	0,1	1	4	1	6	55
22/11/2023	00	1	1	3	0,1	1	4	2	6	56
22/11/2023	01	1	1	3	0,1	1	4	2	5	56
22/11/2023	02	1	1	3	0,1	1	4	1	6	56
22/11/2023	03	1	1	3	0,1	1	4	2	5	58
22/11/2023	04	1	1	3	0,1	2	4	1	6	57
22/11/2023	05	1	1	3	0,1	1	8	1	10	53
22/11/2023	06	1	1	3	0,1	1	19	2	21	42
22/11/2023	07	1	1	3	0,1	5	46	4	54	19
22/11/2023	08	3	1	3	0,1	22	54	11	89	12
22/11/2023	09	1	1	3	0,1	5	24	4	32	39
22/11/2023	10	1	1	3	0,1	3	13	5	17	50
22/11/2023	11	1	1	3	0,1	2	8	8	12	56
22/11/2023	12	1	1	3	0,1	1	6	5	8	60
22/11/2023	13	1	1	3	0,1	2	6	4	9	60
22/11/2023	14	1	1	3	0,1	2	7	3	9	60
22/11/2023	15	1	1	3	0,1	3	11	5	15	58
22/11/2023	16	1	1	3	0,1	6	28	4	37	49
22/11/2023	17	1	1	3	0,1	6	32	4	42	46
22/11/2023	18	2	1	3	0,1	8	36	5	49	39
22/11/2023	19	4	2	3	0,1	9	55	9	68	17
22/11/2023	20	4	2	3	0,1	4	53	8	59	17
22/11/2023	21	2	1	3	0,1	2	21	5	24	41
22/11/2023	22	2	1	3	0,1	1	13	4	15	50
22/11/2023	23	2	1	3	0,1	1	12	3	14	50
23/11/2023	00	1	1	3	0,1	1	9	3	11	50
23/11/2023	01	1	1	3	0,1	1	8	2	10	49
23/11/2023	02	1	1	3	0,1	1	8	1	10	46
23/11/2023	03	1	1	3	0,1	1	8	1	10	44
23/11/2023	04	1	1	3	0,1	1	9	1	11	44
23/11/2023	05	1	1	3	0,1	1	11	2	12	43
23/11/2023	06	1	1	3	0,1	1	25	2	27	28
23/11/2023	07	1	1	3	0,1	8	41	3	53	17
23/11/2023	08	2	1	3	0,1	8	42	5	54	16
23/11/2023	09	3	1	3	0,1	9	26	8	40	29
23/11/2023	10	2	1					5		
23/11/2023	11	2	1					5		
23/11/2023	12	1	1	3	0,1	3	11	4	15	58
23/11/2023	13	2	1	3	0,1	6	13	5	22	57
23/11/2023	14	2	1	3	0,1	4	15	7	21	54
23/11/2023	15	2	1	3	0,1	4	20	7	25	56
23/11/2023	16	2	1	3	0,1	4	29	8	35	49
23/11/2023	17	4	2	3	0,1	3	50	13	55	32
23/11/2023	18	4	2	3	0,1	39	84	12	145	8
23/11/2023	19	6	3	3	0,2	45	75	15	144	7
23/11/2023	20	9	4	4	0,2	56	70	18	157	6
23/11/2023	21	12	5	4	0,2	58	61	24	149	7
23/11/2023	22	9	4	4	0,1	27	57	18	98	6
23/11/2023	23	7	3	3	0,1	5	46	14	54	10
24/11/2023	00	8	3	3	0,1	1	30	15	32	17
24/11/2023	01	8	3	4	0,1	2	26	16	28	16
24/11/2023	02	5	2	3	0,1	1	29	11	31	15
24/11/2023	03	8	3	4	0,1	1	27	16	27	13
24/11/2023	04	5	2	3	0,1	1	21	10	22	19
24/11/2023	05	5	2	3	0,1	2	26	10	29	15
24/11/2023	06	3	1	5	0,1	5	35	7	42	8
24/11/2023	07	4	2	6	0,1	24	46	10	83	6
24/11/2023	08	4	2	5	0,1	20	49	12	80	10
24/11/2023	09	5	2	4	0,1	15	33	16	56	21
24/11/2023	10	5	2	4	0,1	10	27	14	43	27
24/11/2023	11	4	2	3	0,1	5	14	12	22	40
24/11/2023	12	3	1	3	0,1	2	12	10	15	49
24/11/2023	13	3	1	3	0,1	3	12	8	16	49
24/11/2023	14	2	1	3	0,1	3	15	6	20	48
24/11/2023	15	2	1	3	0,1	3	16	7	20	49
24/11/2023	16	3	1	3	0,1	1	17	8	20	46
24/11/2023	17	3	1	3	0,1	1	29	12	31	32
24/11/2023	18	5	2	3	0,1	2	53	15	56	17
24/11/2023	19	4	2	3	0,1	6	58	13	67	9
24/11/2023	20	5	2	3	0,1	8	54	13	66	9
24/11/2023	21	5	2	3	0,1	2	44	12	48	17
24/11/2023	22	5	2	3	0,1	2	45	11	49	13
24/11/2023	23	4	2	3	0,1	2	41	10	44	14
25/11/2023	00	4	2	3	0,1	1	24	9	25	27
25/11/2023	01	4	2	3	0,1	1	23	9	25	22
25/11/2023	02	6	3	3	0,1	1	28	13	30	12
25/11/2023	03	5	3	3	0,1	1	29	12	30	13
25/11/2023	04	4	2	3	0,1	1	25	9	27	15
25/11/2023	05	4	2	3	0,1	2	27	9	30	14
25/11/2023	06	4	2	3	0,1	11	35	9	52	7
25/11/2023	07	4	2	3	0,1	14	37	9	59	7
25/11/2023	08	4	2	6	0,1	70	49	10	157	7
25/11/2023	09	7	3	4	0,1	36	40	15	95	10
25/11/2023	10	6	3	3	0,1	20	34	14	65	19
25/11/2023	11	5	2	3	0,1	15	30	12	52	28
25/11/2023	12	4	2	4	0,1	9	23	10	37	37
25/11/2023	13	3	1	3	0,1	7	18	7	28	43
25/11/2023	14	2	1	3	0,1	4	13	5	19	50
25/11/2023	15	1	1	3	0,1	3	10	3	14	56
25/11/2023	16	2	1	3	0,1	2	10	4	14	59
25/11/2023	17	7	3	3	0,1	1	12	14	14	57
25/11/2023	18	8	4	3	0,1	1	18	17	18	38
25/11/2023	19	11	5	3	0,1	1	28	22	30	18
25/11/2023	20	9	4	3	0,1	14	43	18	64	10
25/11/2023	21	10	5	3	0,2	25	44	20	82	6
25/11/2023	22	13	6	3	0,2	11	41	25	57	8
25/11/2023	23	11	5	3	0,2	3	33	22	38	7
26/11/2023	00	11	5	3	0,2	13	31	22	51	7
26/11/2023	01	11	5	3	0,1	6	23	22	31	8
26/11/2023	02	8	4	3	0,1	1	19	15	20	15
26/11/2023	03	5	3	3	0,1	1	14	11	15	20
26/11/2023	04	5	2	3	0,1	1	13	10	13	20
26/11/2023	05	4	2	3	0,1	1	10	9	11	24
26/11/2023	06	5	2	3	0,1	1	10	10	11	25
26/11/2023	07	5	2	3	0,1	1	16	11	17	19
26/11/2023	08	5	2	3	0,1	1	12	10	13	23
26/11/2023	09	4	2	3	0,1	1	9	8	11	29
26/11/2023	10	4	2	3	0,1	3	10	8	14	33
26/11/2023	11	4	2	3	0,1	4	13	9	19	40
26/11/2023	12	3	1	3	0,1	2	10	7	13	57
26/11/2023	13	4	2	3	0,1	2	10	9	14	55
26/11/2023	14	3	2	3	0,1	2	12	8	16	55
26/11/2023	15	3	1	3	0,1	4	22	6	27	50
26/11/2023	16	3	2	3	0,1	3	27	7	32	46
26/11/2023	17	3	1	3	0,1	4	26	7	32	47
26/11/2023	18	9	4	3	0,1	1	20	19	21	42
26/11/2023	19	5	3	3	0,1	1	23	11	24	27
26/11/2023	20	6	3	3	0,1	1	25	13	26	20
26/11/2023	21	10	5	3	0,1	9	45	20	59	8
26/11/2023	22	14	6	3	0,1	3	39	27	44	9
26/11/2023	23	13	6	3	0,1	1	31	26	32	13
27/11/2023	00	11	5	3	0,1	1	22	22	24	14
27/11/2023	01	9	4	3	0,1	1	17	18	18	20
27/11/2023	02	9	4	3	0,1	1	15	17	16	19
27/11/2023	03	8	4	3	0,1	1	13	16	14	20
27/11/2023	04	8	3	3	0,1	1	14	14	15	16
27/11/2023	05	6	3	3	0,1	2	19	14	22	9
27/11/2023	06	6	3	3	0,1	8	22	13	34	7
27/11/2023	07	6	3	4	0,1	55	30	13	114	6
27/11/2023	08	14	6	5	0,1	77	37	27	155	8
27/11/2023	09	11	5	5	0,1	64	38	23	136	8
27/11/2023	10	7	3	3	0,1	29	34	17	79	16
27/11/2023	11	5	2	3	0,1	7	21	20	32	33
27/11/2023	12	4	1	3	0,1	4	14	17	20	44
27/11/2023	13	4	1	3	0,1	3	12	25	15	50
27/11/2023	14	4	1	3	0,1	2	10	18	13	54
27/11/2023	15	4	1	3	0,1	1	10	22	12	54
27/11/2023	16	4	1	3	0,1	1	12	14	14	52
27/11/2023	17	6	2	3	0,1	1	18	17	20	45
27/11/2023	18	5	2	3	0,1	1	24	19	25	44
27/11/2023	19	5	2	3	0,1	1	20	14	21	48
27/11/2023	20	4	2	3	0,1	1	20	12	21	49
27/11/2023	21	5	2	3	0,1	1	15	12	16	51
27/11/2023	22	5	2	3	0,1	1	15	13	17	48
27/11/2023	23	6	3	3	0,1	1	12	17	13	49
28/11/2023	00	5	3	3	0,1	1	9	13	9	48
28/11/2023	01	5	3	3	0,1	1	10	12	10	45
28/11/2023	02	6	3	3	0,1	1	7	13	7	44
28/11/2023	03	7	3	3	0,1	1	6	14	7	42
28/11/2023	04	8	3	3	0,1	1	6	15	7	40
28/11/2023	05	6	3	3	0,1	1	8	14	10	38
28/11/2023	06	5	3	3	0,1	1	12	12	13	35
28/11/2023	07	5	3	3	0,1	1	15	12	17	31
28/11/2023	08	5	2	3	0,1	1	21	13	22	26
28/11/2023	09	5	2	3	0,1	2	20	12	22	31
28/11/2023	10	4	2	3	0,1	1	14	11	16	37
28/11/2023	11	5	2	3	0,1	2	16	14	19	38
28/11/2023	12	4	2	3	0,1	3	16	11	20	37
28/11/2023	13	4	2	3	0,1	2	12	15	15	44
28/11/2023	14	5	2	3	0,1	3	10	24	14	46
28/11/2023	15	4	1	3	0,1	2	8	19	11	48
28/11/2023	16	3	1	3	0,1	1	9	10	11	46
28/11/2023	17	4	1	3	0,1	1	17	9	18	37
28/11/2023	18	2	1	3	0,1	1	19	7	20	37
28/11/2023	19	3	1	3	0,1	1	22	7	24	34
28/11/2023	20	2	1	3	0,1	1	18	5	18	40
28/11/2023	21	3	2	3	0,1	1	19	7	20	39
28/11/2023	22	4	2	3	0,1	1	12	9	13	45
28/11/2023	23	4	2	3	0,1	1	7	9	8	51
29/11/2023	00	4	2	3	0,1	1	5	8	6	50
29/11/2023	01	3	2	3	0,1	1	7	8	7	48
29/11/2023	02	3	2	3	0,1	1	7	6	8	47
29/11/2023	03	2	1	3	0,1	1	6	4	7	45
29/11/2023	04	2	1	3	0,1	1	8	4	9	38
29/11/2023	05	2	1	3	0,1	1	9	3	10	36
29/11/2023	06	2	1	3	0,1	1	15	4	16	31
29/11/2023	07	2	1	3	0,1	1	20	5	21	29
29/11/2023	08	2	1	3	0,1	2	21	6	23	28
29/11/2023	09	2	1	3	0,1	2	18	4	21	35
29/11/2023	10	2	1	3	0,1	2	14	7	16	43
29/11/2023	11	3	1	3	0,1	2	8	9	11	51
