FECHA	HORA	NH3	SO2	NO	NO2	NOx	O3
22/11/2023	02		3	4	4	9	58
22/11/2023	03		3	3	4	9	58
22/11/2023	04		3	3	5	10	55
22/11/2023	05		3	3	16	22	37
22/11/2023	06		3	5	43	51	12
22/11/2023	07		3	44	63	130	3
22/11/2023	08		3	35	59	112	5
22/11/2023	09		3	29	47	92	15
22/11/2023	10		3	8	13	25	44
22/11/2023	11		3	4	7	13	55
22/11/2023	12		3	5	7	15	56
22/11/2023	13		3	5	8	16	60
22/11/2023	14		3	4	8	15	62
22/11/2023	15		3	12	26	44	50
22/11/2023	16		3	11	34	50	45
22/11/2023	17		3	14	45	67	34
22/11/2023	18		3	16	48	72	31
22/11/2023	19		3	25	69	108	12
22/11/2023	20		3	18	58	86	16
22/11/2023	21		3	5	27	34	36
22/11/2023	22		3	4	21	27	37
22/11/2023	23		3	4	17	22	39
23/11/2023	00		3	3	18	23	35
23/11/2023	01		3	3	29	34	18
23/11/2023	02		3	3	11	16	33
23/11/2023	03		3	3	11	16	31
23/11/2023	04		3	3	19	24	23
23/11/2023	05		3	3	29	34	11
23/11/2023	06		3	11	44	60	5
23/11/2023	07		3	50	58	135	2
23/11/2023	08		3	64	58	155	3
23/11/2023	09		4	53	54	136	8
23/11/2023	10		3	27	38	81	20
23/11/2023	11		4	35	40	93	36
23/11/2023	12		3	4	5	10	59
23/11/2023	13		3	5	8	14	62
23/11/2023	14		3	5	8	15	64
23/11/2023	15		3	4	10	16	64
23/11/2023	16		3	7	18	29	58
23/11/2023	17		3	6	40	48	43
23/11/2023	18		5	34	88	140	6
23/11/2023	19		3	47	83	155	2
23/11/2023	20		4	73	81	192	2
23/11/2023	21		3	44	71	138	2
23/11/2023	22		4	52	73	152	2
23/11/2023	23		3	18	60	87	2
24/11/2023	00		3	7	38	50	9
24/11/2023	01		3	16	49	73	2
24/11/2023	02		3	4	38	44	4
24/11/2023	03		3	3	31	36	7
24/11/2023	04		3	3	31	36	8
24/11/2023	05		4	10	39	54	4
24/11/2023	06		3	12	38	56	5
24/11/2023	07		4	15	43	66	5
24/11/2023	08		4	28	46	88	4
24/11/2023	09		3	17	24	50	17
24/11/2023	10		3	8	11	22	34
24/11/2023	11		3	6	9	17	46
24/11/2023	12		3	4	4	9	54
24/11/2023	13		3	4	4	10	57
24/11/2023	14		3	4	4	9	61
24/11/2023	15		3	4	8	13	59
24/11/2023	16		3	4	11	17	51
24/11/2023	17		3	4	32	38	32
24/11/2023	18		3	11	64	80	9
24/11/2023	19		3	10	54	69	12
24/11/2023	20		3	18	53	81	12
24/11/2023	21		3	4	17	22	38
24/11/2023	22		3	4	16	22	36
24/11/2023	23		3	4	17	22	33
25/11/2023	00		3	4	11	17	33
25/11/2023	01		3	4	14	20	28
25/11/2023	02		3	3	10	16	28
25/11/2023	03		3	3	12	17	23
25/11/2023	04		3	5	22	30	12
25/11/2023	05		3	3	21	26	8
25/11/2023	06		3	15	33	56	3
25/11/2023	07		3	41	38	101	2
25/11/2023	08		4	87	51	185	2
25/11/2023	09		3	52	40	119	8
25/11/2023	10		3	19	25	53	19
25/11/2023	11		4	14	23	44	30
25/11/2023	12		5	13	19	40	38
25/11/2023	13		3	12	17	36	41
25/11/2023	14		3	8	11	23	51
25/11/2023	15		3	5	8	15	57
25/11/2023	16		3	5	8	14	58
25/11/2023	17		3	6	20	29	48
25/11/2023	18		3	7	34	44	31
25/11/2023	19		3	16	48	72	21
25/11/2023	20		3	60	74	166	4
25/11/2023	21		3	48	61	134	2
25/11/2023	22		3	51	51	129	2
25/11/2023	23		3	52	42	121	2
26/11/2023	00		3	44	45	113	2
26/11/2023	01		3	27	40	81	2
26/11/2023	02		3	11	36	53	3
26/11/2023	03		3	3	27	32	6
26/11/2023	04		3	3	24	29	9
26/11/2023	05		3	3	17	21	11
26/11/2023	06		3	3	13	18	13
26/11/2023	07		3	4	19	25	9
26/11/2023	08		3	5	20	28	9
26/11/2023	09		3	9	16	30	15
26/11/2023	10		3	8	10	23	25
26/11/2023	11		3	4	5	11	41
26/11/2023	12		3	4	6	11	54
26/11/2023	13		3	5	9	16	51
26/11/2023	14		3	4	8	14	58
26/11/2023	15		3	6	18	28	51
26/11/2023	16		3	4	11	17	60
26/11/2023	17		3	7	38	49	34
26/11/2023	18		3	8	34	46	33
26/11/2023	19		3	8	35	46	30
26/11/2023	20		3	13	51	71	15
26/11/2023	21		3	32	61	109	5
26/11/2023	22		3	35	63	116	2
26/11/2023	23		3	13	44	64	4
27/11/2023	00		3	7	38	49	5
27/11/2023	01		3	5	26	34	6
27/11/2023	02		3	3	18	23	11
27/11/2023	03		3	3	22	27	8
27/11/2023	04		3	4	23	29	4
27/11/2023	05		3	40	22	83	2
27/11/2023	06		3	40	24	86	2
27/11/2023	07		4	118	46	226	2
27/11/2023	08		6	159	61	304	2
27/11/2023	11		3	4	6	12	39
27/11/2023	12		3	4	5	11	51
27/11/2023	13		3	4	4	9	58
27/11/2023	14		3	4	4	9	60
27/11/2023	15		3	4	4	10	61
27/11/2023	16		3	4	6	11	57
27/11/2023	17		3	4	7	12	56
27/11/2023	18		3	4	13	18	52
27/11/2023	19		3	4	9	14	56
27/11/2023	20		3	4	8	13	55
27/11/2023	21		3	4	5	10	56
27/11/2023	22		3	4	4	9	55
27/11/2023	23		3	4	4	9	54
28/11/2023	00		3	4	4	9	50
28/11/2023	01		3	4	4	9	48
28/11/2023	02		3	4	4	9	44
28/11/2023	03		3	4	4	9	41
28/11/2023	04		3	3	4	9	40
28/11/2023	05		3	3	4	9	40
28/11/2023	06		3	3	5	10	35
28/11/2023	07		3	3	7	13	32
28/11/2023	08		3	3	10	15	31
28/11/2023	09		3	4	9	15	34
28/11/2023	10		3	3	4	9	40
28/11/2023	11		3	3	5	10	41
28/11/2023	12		3	4	5	11	41
28/11/2023	13		3	4	5	10	45
28/11/2023	14		3	4	4	9	48
28/11/2023	15		3	4	4	9	50
28/11/2023	16		3	4	4	9	45
28/11/2023	17		3	4	10	16	37
28/11/2023	18		3	4	14	19	35
28/11/2023	19		3	5	13	21	37
28/11/2023	20		3	4	11	16	44
28/11/2023	21		3	6	16	25	37
28/11/2023	22		3	4	4	9	45
28/11/2023	23		3	4	4	9	44
29/11/2023	00		3	4	4	9	46
29/11/2023	01		3	4	4	9	42
29/11/2023	02		3	4	4	9	36
29/11/2023	03		3	4	4	9	36
29/11/2023	04		3	4	4	9	39
29/11/2023	05		3	6	16	25	20
29/11/2023	06		3	4	12	19	21
29/11/2023	07		3	18	32	59	15
29/11/2023	08		3	5	21	30	20
29/11/2023	09		3	4	7	13	37
29/11/2023	10		3	4	4	9	46
29/11/2023	11		3	4	4	9	48
29/11/2023	12		3	4	4	9	53
29/11/2023	13		3	4	4	10	59
29/11/2023	14		3	4	5	10	59
29/11/2023	15		3	7	20	30	45
29/11/2023	16		3	5	27	34	35
29/11/2023	17		3	4	21	26	41
29/11/2023	18		3	4	17	22	47
29/11/2023	19		3	7	41	51	24
29/11/2023	20		3	34	65	117	4
29/11/2023	21		3	12	51	69	10
29/11/2023	22		3	4	9	15	43
29/11/2023	23		3	4	4	9	54
30/11/2023	00		3	4	4	9	55
30/11/2023	01		3	4	4	9	56
30/11/2023	02		3	4	4	9	58
30/11/2023	03		3	4	4	9	56
30/11/2023	04		3	4	4	9	58
30/11/2023	05		3	4	4	9	60
30/11/2023	06		3	4	4	9	58
30/11/2023	07		3	4	10	16	48
30/11/2023	08		3	4	8	14	50
30/11/2023	09		3	4	14	20	40
30/11/2023	10		3	4	5	10	50
30/11/2023	11		3	4	7	12	50
30/11/2023	12		3	4	5	11	49
30/11/2023	13		3	8	26	38	43
30/11/2023	14		3	4	5	10	61
30/11/2023	15		3	4	4	10	59
30/11/2023	16		3	4	4	9	61
30/11/2023	17		3	4	8	13	55
30/11/2023	18		3	5	43	49	20
30/11/2023	19		3	4	22	28	37
30/11/2023	20		3	4	4	9	54
30/11/2023	21		3	4	4	9	54
30/11/2023	22		3	3	4	9	57
30/11/2023	23		3	3	4	9	65
01/12/2023	00		3	4	10	16	54
01/12/2023	01		3	4	4	9	61
01/12/2023	02		3	3	4	9	68
01/12/2023	03		3	4	5	10	56
01/12/2023	04		3	4	11	16	39
01/12/2023	05		3	6	23	31	23
01/12/2023	06		3	26	41	81	8
01/12/2023	07		3	64	59	158	3
01/12/2023	08		4	115	64	239	3
01/12/2023	09		5	15	25	48	36
01/12/2023	10		3	4	4	10	65
01/12/2023	11		3	4	4	9	67
01/12/2023	12		3	4	4	9	68
01/12/2023	13		3	4	4	9	69
01/12/2023	14		3	4	4	9	75
01/12/2023	15		3	4	5	11	74
01/12/2023	16		3	4	4	9	73
01/12/2023	17		3	4	5	10	68
01/12/2023	18		3	4	10	16	59
01/12/2023	19		3	4	6	11	62
01/12/2023	20		3	3	9	14	57
01/12/2023	21		3	3	6	11	56
01/12/2023	22		3	3	7	12	55
01/12/2023	23		3	3	6	11	58
02/12/2023	00		3	3	4	9	63
02/12/2023	01		3	3	4	9	62
02/12/2023	02		3	3	4	9	61
02/12/2023	03		3	3	4	9	61
02/12/2023	04		3	3	4	9	59
02/12/2023	05		3	3	4	9	56
02/12/2023	06		3	3	4	9	54
02/12/2023	07		3	3	4	9	49
02/12/2023	08		3	3	8	13	39
02/12/2023	09		3	3	5	10	44
02/12/2023	10		3	3	4	9	48
02/12/2023	11		3	4	4	9	55
02/12/2023	12		3	4	4	9	64
02/12/2023	13		3	4	4	9	64
02/12/2023	14		3	4	4	9	60
02/12/2023	15		3	4	4	9	63
02/12/2023	16		3	4	4	9	61
02/12/2023	17		3	4	6	11	55
02/12/2023	18		5	4	22	28	34
02/12/2023	19		3	6	48	57	15
02/12/2023	20		3	9	37	50	20
02/12/2023	21		3	3	23	29	24
02/12/2023	22		3	3	14	19	30
02/12/2023	23		3	3	13	19	28
03/12/2023	00		3	3	6	10	34
03/12/2023	01		3	3	12	17	27
03/12/2023	02		3	3	6	11	30
03/12/2023	03		3	3	5	9	34
03/12/2023	04		3	3	4	8	37
03/12/2023	05		3	3	4	8	36
03/12/2023	06		3	3	4	8	30
03/12/2023	07		3	3	4	8	24
03/12/2023	08		4	3	6	10	24
03/12/2023	09		4	3	5	9	28
03/12/2023	10		4	3	4	9	36
03/12/2023	11		3	3	4	9	44
03/12/2023	12		3	4	4	9	52
03/12/2023	13		3	4	4	9	60
03/12/2023	14		3	4	4	9	59
03/12/2023	15		3	6	11	20	52
03/12/2023	16		3	6	19	27	47
03/12/2023	17		3	4	15	21	49
03/12/2023	18		3	22	54	87	16
03/12/2023	19		3	34	63	115	4
03/12/2023	20		4	59	69	159	2
03/12/2023	21		3	44	63	131	2
03/12/2023	22		3	21	50	83	2
03/12/2023	23		3	5	29	36	15
04/12/2023	00		3	4	27	33	14
04/12/2023	01		3	3	13	17	27
04/12/2023	02		3	3	8	13	30
04/12/2023	03		3	3	5	10	44
04/12/2023	04		3	3	4	9	48
04/12/2023	05		3	3	4	9	54
04/12/2023	06		3	3	4	9	48
04/12/2023	07		3	3	12	16	39
04/12/2023	08		3	3	12	17	41
04/12/2023	09		3	4	16	21	41
04/12/2023	10		3	3	12	17	48
04/12/2023	11		3	3	6	11	56
04/12/2023	12		3	3	6	11	63
04/12/2023	13		3	3	4	9	64
04/12/2023	14		3	4	4	9	62
04/12/2023	15		3	4	4	10	60
04/12/2023	16		3	4	11	17	51
04/12/2023	17		3	4	13	18	51
04/12/2023	18		3	4	18	24	42
04/12/2023	19		3	3	10	15	46
04/12/2023	20		5	3	5	10	51
04/12/2023	21		3	3	5	10	47
04/12/2023	22		3	3	4	9	46
04/12/2023	23		3	3	8	13	38
05/12/2023	00		3	3	19	24	25
05/12/2023	01		3	3	15	20	30
05/12/2023	02		3	3	4	9	61
05/12/2023	03		3	3	4	9	54
05/12/2023	04		3	3	4	9	50
05/12/2023	05		3	3	14	19	37
05/12/2023	06		3	3	26	31	21
05/12/2023	07		3	19	46	75	6
05/12/2023	08		3	41	53	115	3
05/12/2023	09		3	56	57	144	6
05/12/2023	10		3	14	21	42	31
05/12/2023	11		3	5	10	17	49
05/12/2023	12		3	6	11	20	55
05/12/2023	13		3	11	20	36	54
05/12/2023	14		3	6	11	20	63
05/12/2023	15		3	11	27	43	52
05/12/2023	16		3	14	41	63	34
05/12/2023	17		5	12	54	72	25
05/12/2023	18		3	8	44	55	28
05/12/2023	19		3	9	48	62	23
05/12/2023	20		3	22	65	97	8
05/12/2023	21		3	64	73	170	2
05/12/2023	22		3	53	72	153	2
05/12/2023	23		3	21	61	93	2
06/12/2023	00		3	4	41	47	9
06/12/2023	01		3	3	32	37	12
06/12/2023	02		3	3	16	21	21
06/12/2023	03		3	3	13	18	27
06/12/2023	04		3	3	14	19	26
06/12/2023	05		3	3	16	21	18
06/12/2023	06		3	3	17	22	14
06/12/2023	07		3	3	25	30	13
06/12/2023	08		3	4	25	31	9
06/12/2023	09		3	17	26	52	13
06/12/2023	10		3	5	8	15	35
06/12/2023	11		3	4	5	10	52
06/12/2023	12		3	4	4	10	63
06/12/2023	13		3	4	6	12	66
06/12/2023	14		3	4	6	12	66
06/12/2023	15		3	4	5	10	71
06/12/2023	16		5	4	8	14	69
06/12/2023	17		3	4	13	19	62
06/12/2023	18		3	6	28	36	42
06/12/2023	19		3	14	55	77	12
06/12/2023	20		3	37	56	112	8
06/12/2023	21		3	50	64	141	2
06/12/2023	22		3	50	58	134	2
06/12/2023	23		3	9	37	52	3
07/12/2023	00		3	7	28	39	5
07/12/2023	01		3	5	30	38	3
07/12/2023	02		3	9	23	37	3
07/12/2023	03		3	3	16	21	3
07/12/2023	04		3	16	16	41	2
07/12/2023	05		3	15	13	36	2
07/12/2023	06		4	50	18	96	2
07/12/2023	07		6	90	27	165	2
07/12/2023	08		6	89	39	175	2
07/12/2023	09		7	118	38	219	2
07/12/2023	10		4	68	41	145	6
07/12/2023	11		3	22	20	54	26
07/12/2023	12		3	4	4	9	58
07/12/2023	13		3	4	4	9	65
07/12/2023	14		3	4	4	9	65
07/12/2023	15		3	4	4	9	62
07/12/2023	16		3	4	4	9	64
07/12/2023	17		5	4	8	14	57
07/12/2023	18		3	4	17	22	46
07/12/2023	19		3	4	30	35	32
07/12/2023	20		3	5	25	31	42
07/12/2023	21		3	4	12	17	52
07/12/2023	22		3	22	46	80	17
07/12/2023	23		3	5	17	24	36
08/12/2023	00		3	4	4	9	56
08/12/2023	01		3	4	4	9	54
08/12/2023	02		3	4	4	9	60
08/12/2023	03		3	4	4	9	59
08/12/2023	04		3	4	4	10	57
08/12/2023	05		3	4	4	9	54
08/12/2023	06		3	4	4	9	56
08/12/2023	07		3	4	4	9	52
08/12/2023	08		3	5	17	24	36
08/12/2023	09		5	4	5	10	66
08/12/2023	10		3	4	5	10	62
08/12/2023	11		3	4	4	9	68
08/12/2023	12		3	4	4	9	72
08/12/2023	13		3	4	4	9	73
08/12/2023	14		3	4	4	9	74
08/12/2023	15		3	4	4	9	77
08/12/2023	16		3	4	4	10	69
08/12/2023	17		3	4	8	13	67
08/12/2023	18		3	4	12	17	62
08/12/2023	19		3	4	7	13	65
08/12/2023	20		3	5	8	14	63
08/12/2023	21		5	6	36	46	34
08/12/2023	22		3	3	13	18	53
08/12/2023	23		3	6	18	27	46
09/12/2023	00		3	3	5	10	55
09/12/2023	01		3	3	7	12	50
09/12/2023	02		3	3	8	13	43
09/12/2023	03		3	3	8	13	46
09/12/2023	04		3	3	6	11	42
09/12/2023	05		3	3	7	12	41
09/12/2023	06		3	5	19	27	34
09/12/2023	07		3	10	27	42	24
09/12/2023	08		3	4	17	22	29
09/12/2023	09		3	3	10	15	37
09/12/2023	10		3	3	5	10	44
09/12/2023	11		3	3	4	9	54
09/12/2023	12		3	4	4	9	58
09/12/2023	13		3	4	4	9	61
09/12/2023	14		3	4	4	9	62
09/12/2023	15		3	4	4	9	60
09/12/2023	16		3	4	4	9	58
09/12/2023	17		3	4	4	9	55
09/12/2023	18		3	4	4	9	49
09/12/2023	19		3	4	5	10	50
09/12/2023	20		3	4	5	10	48
09/12/2023	21		3	4	11	17	40
09/12/2023	22		3	4	9	14	39
09/12/2023	23		3	4	5	10	44
10/12/2023	00		3	4	4	9	46
10/12/2023	01		3	4	4	9	45
10/12/2023	02		3	4	4	9	44
10/12/2023	03		3	4	4	9	45
10/12/2023	04		3	4	4	9	41
10/12/2023	05		3	4	4	9	40
10/12/2023	06		3	3	4	9	44
10/12/2023	07		3	3	4	9	40
10/12/2023	08		3	3	4	9	37
10/12/2023	09		3	4	4	9	39
10/12/2023	10		3	4	4	9	45
10/12/2023	11		3	4	4	9	46
10/12/2023	12		3	4	4	9	47
10/12/2023	13		3	4	4	9	48
10/12/2023	14		3	4	4	9	50
10/12/2023	15		3	4	4	9	50
10/12/2023	16		3	4	4	9	48
10/12/2023	17		3	4	4	9	43
10/12/2023	18		3	4	7	13	35
10/12/2023	19		3	4	5	10	38
10/12/2023	20		3	4	4	9	37
10/12/2023	21		3	4	4	9	41
10/12/2023	22		3	4	4	9	43
10/12/2023	23		3	4	4	9	46
11/12/2023	00		3	4	4	9	47
11/12/2023	01		3	4	4	9	47
11/12/2023	02		3	4	4	9	48
11/12/2023	03		3	4	4	9	46
11/12/2023	04		3	4	9	14	33
11/12/2023	05		3	3	6	11	36
11/12/2023	06		3	3	8	13	35
11/12/2023	07		3	15	21	44	29
11/12/2023	08		3	36	45	100	10
11/12/2023	09		3	4	9	15	37
11/12/2023	10		3	4	5	11	41
11/12/2023	11		3	4	4	10	46
11/12/2023	12		3	4	4	10	48
11/12/2023	13		3	4	4	9	54
11/12/2023	14		3	4	6	11	54
11/12/2023	15		3	5	12	19	55
11/12/2023	16		3	4	13	19	50
11/12/2023	17		3	4	12	18	48
11/12/2023	18		3	6	48	57	20
11/12/2023	19		5	114	77	252	6
11/12/2023	20		6	166	88	343	3
11/12/2023	21		6	151	84	315	2
11/12/2023	22		6	169	78	337	2
11/12/2023	23		5	112	69	241	2
12/12/2023	00		3	5	16	23	36
12/12/2023	01		3	4	20	26	31
12/12/2023	02		3	4	13	18	38
12/12/2023	03		3	4	4	10	49
12/12/2023	04		3	5	7	13	40
12/12/2023	05		3	15	37	59	16
12/12/2023	06		3	4	12	18	35
12/12/2023	07		3	19	39	68	18
12/12/2023	08		3	36	55	110	7
12/12/2023	09		3	63	60	157	7
12/12/2023	10		3	11	24	41	29
12/12/2023	11		3	4	5	11	47
12/12/2023	12		3	4	4	10	51
12/12/2023	13		3	4	4	9	53
12/12/2023	14		3	4	4	9	56
12/12/2023	15		3	4	5	11	52
12/12/2023	16		3	4	6	12	54
12/12/2023	17		3	4	10	15	52
12/12/2023	18		3	4	17	23	45
12/12/2023	19		3	9	19	32	47
12/12/2023	20		3	54	65	148	8
12/12/2023	21		3	4	9	14	50
12/12/2023	22		3	4	4	9	58
12/12/2023	23		3	4	4	9	63
13/12/2023	00		3	4	4	9	62
13/12/2023	01		3	4	4	9	59
13/12/2023	02		3	4	4	9	59
13/12/2023	03		3	4	4	9	56
13/12/2023	04		3	4	4	9	57
13/12/2023	05		3	4	4	9	61
13/12/2023	06		3	4	4	9	60
13/12/2023	07		3	4	10	16	50
13/12/2023	08		3	4	19	25	44
13/12/2023	09		3	4	13	18	51
13/12/2023	10		3	4	7	12	55
13/12/2023	11		3	4	6	12	54
13/12/2023	12		3	4	14	20	48
13/12/2023	13		3	4	19	25	42
13/12/2023	14		3	4	19	26	43
13/12/2023	15		3	4	15	21	50
13/12/2023	16		3	4	19	25	46
13/12/2023	17		3	16	47	70	29
13/12/2023	18		3	26	68	108	11
13/12/2023	19		3	51	82	160	3
13/12/2023	20		3	30	75	121	3
13/12/2023	21		3	5	35	43	24
13/12/2023	22		3	5	26	34	32
13/12/2023	23		3	3	15	20	38
14/12/2023	00		3	3	12	17	37
14/12/2023	01		3	3	8	13	39
14/12/2023	02		3	5	6	14	47
14/12/2023	03		3	3	4	9	50
14/12/2023	04		3	3	8	13	41
14/12/2023	05		3	3	10	15	36
14/12/2023	06		3	3	21	26	30
14/12/2023	07		3	5	16	24	46
14/12/2023	08		3	7	28	39	33
14/12/2023	09		3	5	11	18	50
14/12/2023	10		3	4	6	12	54
14/12/2023	11		3	4	5	11	55
14/12/2023	12		3	5	5	13	55
14/12/2023	13		3	5	7	14	54
14/12/2023	14		3	5	8	16	55
14/12/2023	15		3	4	8	14	59
14/12/2023	16		3	4	12	19	53
14/12/2023	17		3	5	28	35	36
14/12/2023	18		3	8	40	52	27
14/12/2023	19		3	7	40	50	29
14/12/2023	20		3	4	37	43	27
14/12/2023	21		3	6	54	63	10
14/12/2023	22		3	5	44	51	14
14/12/2023	23		3	4	36	42	18
15/12/2023	00		3	3	28	32	18
15/12/2023	01		3	3	19	23	24
15/12/2023	02		3	3	10	14	35
15/12/2023	03		3	5	19	27	30
15/12/2023	04		3	3	18	23	24
15/12/2023	05		4	3	24	28	23
15/12/2023	06		6	13	47	68	4
15/12/2023	07		4	37	57	113	3
15/12/2023	15		3	5	12	19	66
15/12/2023	16		4	7	31	41	53
15/12/2023	17		7	10	53	68	34
15/12/2023	18		4	32	69	118	13
15/12/2023	19		4	46	72	143	12
15/12/2023	20		7	135	94	300	3
15/12/2023	21		5	108	83	249	3
15/12/2023	22		7	172	84	347	3
15/12/2023	23		6	146	77	301	3
16/12/2023	00		4	43	61	125	3
16/12/2023	01		3	4	27	34	16
16/12/2023	02		3	3	16	21	26
16/12/2023	03		3	3	19	24	24
16/12/2023	04		3	3	21	26	24
16/12/2023	05		4	5	31	37	8
16/12/2023	06		4	5	31	39	14
16/12/2023	07		6	22	42	76	3
16/12/2023	08		5	24	43	80	5
16/12/2023	09		6	33	44	94	9
16/12/2023	10		5	14	25	46	27
16/12/2023	11		3	12	21	39	34
16/12/2023	12		3	8	14	26	50
16/12/2023	13		3	7	10	21	59
16/12/2023	14		3	8	18	30	54
16/12/2023	15		3	5	9	16	61
16/12/2023	16		3	5	13	20	57
16/12/2023	17		3	8	32	44	47
16/12/2023	18		3	24	64	100	16
16/12/2023	19		4	45	73	142	3
16/12/2023	20		4	74	70	184	3
16/12/2023	21		4	78	65	184	3
16/12/2023	22		4	34	50	102	3
16/12/2023	23		3	12	38	57	4
17/12/2023	00		3	3	25	29	10
17/12/2023	01		3	3	23	27	11
17/12/2023	02		3	3	17	21	13
17/12/2023	03		4	3	19	24	12
17/12/2023	04		4	3	9	13	21
17/12/2023	05		4	3	16	21	11
17/12/2023	06		4	3	5	9	24
17/12/2023	07		6	3	11	15	20
17/12/2023	08		7	3	10	14	18
17/12/2023	09		7	5	10	18	22
17/12/2023	10		7	4	6	12	31
17/12/2023	11		5	7	10	21	32
17/12/2023	12		3	4	6	13	53
17/12/2023	13		3	4	5	10	64
17/12/2023	14		3	12	29	48	46
17/12/2023	15		3	9	22	35	48
17/12/2023	16		4	17	36	62	46
17/12/2023	17		3	6	47	57	31
17/12/2023	18		4	37	69	126	12
17/12/2023	19		4	60	69	161	4
17/12/2023	20		4	78	76	195	3
17/12/2023	21		3	50	61	137	3
17/12/2023	22		3	19	49	78	4
17/12/2023	23		3	3	28	33	10
18/12/2023	00		3	3	16	20	19
18/12/2023	01		4	3	7	12	23
18/12/2023	02		5	3	5	9	26
18/12/2023	03		7	3	4	8	27
18/12/2023	04		7	3	4	8	28
18/12/2023	05		7	3	9	13	19
18/12/2023	06		7	7	29	38	6
18/12/2023	07		8	47	40	112	3
18/12/2023	08		11	89	43	180	3
18/12/2023	09		11	92	51	191	3
18/12/2023	10		9	46	36	105	11
18/12/2023	11		6	21	24	56	20
18/12/2023	12		3	19	27	57	26
18/12/2023	13		3	18	38	66	32
18/12/2023	14		3	27	48	88	27
18/12/2023	15		7	32	58	107	22
18/12/2023	16		4	32	70	118	15
18/12/2023	17		5	61	86	179	5
18/12/2023	18		5	78	82	201	3
18/12/2023	19		6	127	81	275	3
18/12/2023	20		7	149	82	310	3
18/12/2023	21		6	107	68	233	3
18/12/2023	22		5	92	66	207	3
18/12/2023	23		5	40	52	113	3
19/12/2023	00		5	7	38	49	3
19/12/2023	01		7	6	35	44	4
19/12/2023	02		7	5	28	36	5
19/12/2023	03		7	3	19	23	12
19/12/2023	04		8	3	24	28	8
19/12/2023	05		7	8	31	44	4
19/12/2023	06		8	20	39	70	3
19/12/2023	07		13	80	50	172	3
19/12/2023	08		12	102	53	209	3
19/12/2023	09		12	77	49	167	4
19/12/2023	10		9	37	36	92	11
19/12/2023	11		6	21	23	56	22
19/12/2023	12		3	11	17	33	34
19/12/2023	13		3	4	5	11	54
19/12/2023	14		3	12	26	44	50
19/12/2023	15		4	12	35	54	40
19/12/2023	16		3	9	40	53	38
19/12/2023	17		4	13	65	85	20
19/12/2023	18		4	68	87	190	3
19/12/2023	19		6	112	79	251	3
19/12/2023	20		4	42	64	127	3
19/12/2023	21		6	85	62	193	3
19/12/2023	22		6	90	63	201	3
19/12/2023	23		4	69	54	160	3
20/12/2023	00		3	5	16	23	22
20/12/2023	01		3	3	8	13	29
20/12/2023	02		3	3	7	12	31
20/12/2023	03		3	3	6	11	33
20/12/2023	04		3	3	5	9	38
20/12/2023	05		3	3	17	22	24
20/12/2023	06		3	6	29	38	15
20/12/2023	07		3	4	23	29	21
20/12/2023	08		3	3	19	24	24
20/12/2023	09		3	6	23	33	22
20/12/2023	10		3	16	32	57	18
20/12/2023	11		4	29	46	91	15
20/12/2023	12		6	87	64	197	15
20/12/2023	13		3	7	16	26	47
20/12/2023	14		3	6	12	21	50
20/12/2023	15		3	7	27	38	43
20/12/2023	16		3	9	44	58	29
20/12/2023	17		3	11	47	64	28
20/12/2023	18		3	7	37	47	39
20/12/2023	19		3	5	33	41	43
20/12/2023	20		3	4	22	27	51
20/12/2023	21		3	4	25	31	46
20/12/2023	22		3	3	42	48	22
20/12/2023	23		3	3	42	47	20
21/12/2023	00		3	3	25	30	32
21/12/2023	01		3	3	16	21	33
21/12/2023	02		3	3	11	16	36
21/12/2023	03		3	8	23	35	24
21/12/2023	04		3	3	7	12	43
21/12/2023	05		4	3	10	14	38
21/12/2023	06		4	6	26	34	26
21/12/2023	07		7	59	57	148	3
21/12/2023	08		7	76	55	171	4
21/12/2023	09		7	25	39	77	13
21/12/2023	10		5	11	18	36	32
21/12/2023	11		3	4	7	13	44
21/12/2023	12		3	4	5	10	55
21/12/2023	13		3	4	4	9	62
21/12/2023	14		3	6	5	14	63
21/12/2023	15		3	4	4	9	61
21/12/2023	16		3	4	7	12	51
21/12/2023	17		3	28	47	90	21
21/12/2023	18		5	73	69	181	3
21/12/2023	19		3	44	77	145	3
21/12/2023	20		3	44	74	140	5
21/12/2023	21		4	39	66	126	4
21/12/2023	22		3	5	39	46	16
21/12/2023	23		3	5	35	43	18
22/12/2023	00		3	3	28	33	23
22/12/2023	01		3	3	14	19	30
22/12/2023	02		3	3	6	11	43
22/12/2023	03		3	3	10	15	31
22/12/2023	04		3	4	23	30	17
22/12/2023	05		3	15	26	49	17
22/12/2023	06		3	16	40	64	9
22/12/2023	07		5	72	54	164	3
22/12/2023	08		7	132	61	262	3
22/12/2023	09		5	63	49	146	6
22/12/2023	10		3	19	30	59	21
22/12/2023	11		3	8	13	25	41
22/12/2023	12		3	4	7	13	55
22/12/2023	13		3	4	5	10	60
22/12/2023	14		3	4	5	10	64
22/12/2023	15		3	4	4	9	67
22/12/2023	16		3	4	5	11	62
22/12/2023	17		4	40	56	116	24
22/12/2023	18		6	152	93	325	3
22/12/2023	19		9	238	98	463	3
22/12/2023	20		4	58	62	152	16
22/12/2023	21		3	11	56	72	10
22/12/2023	22		4	24	59	95	4
22/12/2023	23		3	20	53	83	5
23/12/2023	00		3	9	39	52	11
23/12/2023	01		3	11	30	48	25
