FECHA	HORA	PM2.5	C8H10	C7H8	C6H6	SO2	CO	NO	NO2	PM10	NOx	O3
16/01/2023	00	4	0,3	0,6	0,4	3	0,2	1	3	7	5	48
16/01/2023	01	3	0,3	0,6	0,3	3	0,2	1	2	6	4	56
16/01/2023	02	3	0,3	0,6	0,3	3	0,2	1	2	5	4	56
16/01/2023	03	3	0,3	1,5	0,3	3	0,2	1	2	5	4	58
16/01/2023	04	2	0,3	0,6	0,3	3	0,2	1	2	5	4	60
16/01/2023	05	2	0,3	0,6	0,3	3	0,2	1	3	7	4	64
16/01/2023	06	9	0,3	0,6	0,3	3	0,2	1	5	54	7	62
16/01/2023	07	10	0,3	0,6	0,3	3	0,2	6	9	53	17	55
16/01/2023	08	9	0,3	0,6	0,3	3	0,2	3	9	45	12	53
16/01/2023	09	7	0,3	0,6	0,3	3	0,2	5	9	40	17	51
16/01/2023	10	6	0,3	0,6	0,3	3	0,3	7	8	26	18	52
16/01/2023	11	6	0,3	0,6	0,3	3	0,3	5	7	38	14	57
16/01/2023	12	17	0,3	0,6	0,3	3	0,2	4	7	140	12	64
16/01/2023	13	16	0,3	0,6	0,3	3	0,2	3	8	125	12	68
16/01/2023	14	25	0,3	0,6	0,3	3	0,2	3	5	205	9	70
16/01/2023	15	9	0,3	0,6	0,3	3	0,2	4	5	70	10	71
16/01/2023	16	12	0,3	0,6	0,3	3	0,2	3	6	87	10	68
16/01/2023	17	15	0,3	0,6	0,3	3	0,3	2	5	128	8	69
16/01/2023	18	12	0,3	0,6	0,3	3	0,2	3	8	82	12	69
16/01/2023	19	11	0,3	0,6	0,3	3	0,2	3	6	83	10	72
16/01/2023	20	9	0,3	0,6	0,3	3	0,2	2	5	60	8	74
16/01/2023	21	10	0,3	0,6	0,3	3	0,3	3	6	82	11	78
16/01/2023	22	13	0,3	0,6	0,3	3	0,2	2	3	92	6	80
16/01/2023	23	22	0,3	0,6	0,3	3	0,2	1	2	159	4	82
17/01/2023	00	31	0,3	0,6	0,3	3	0,2	1	2	256	4	86
17/01/2023	01	27	0,3	0,6	0,3	3	0,2	1	2	272	4	86
17/01/2023	02	29	0,3	0,6	0,3	3	0,2	1	2	315	4	87
17/01/2023	03	19	0,3	0,6	0,3	3	0,2	1	3	201	4	87
17/01/2023	04	13	0,3	0,6	0,3	3	0,2	1	2	90	4	88
17/01/2023	05	9	0,3	0,6	0,3	3	0,2	1	2	88	4	85
17/01/2023	06	8	0,3	0,6	0,3	3	0,2	1	3	63	4	81
17/01/2023	07	3	0,3	0,6	0,3	3	0,2	4	9	26	14	73
17/01/2023	08	6	0,3	0,6	0,3	3	0,2	3	7	32	11	71
17/01/2023	09	6	0,3	0,6	0,3	3	0,2	3	5	48	9	76
17/01/2023	10	14	0,3	0,6	0,3	3	0,2	4	5	135	10	78
17/01/2023	11	12	0,3	0,6	0,3	3	0,2	2	4	96	8	79
17/01/2023	12	9	0,3	0,6	0,3	3	0,2	3	4	67	9	80
17/01/2023	13	26	0,3	0,6	0,3	3	0,1	3	5	205	10	84
17/01/2023	14	14	0,3	0,6	0,3	3	0,1	2	4	144	6	82
17/01/2023	15	21	0,3	0,6	0,3	3	0,1	1	5	197	7	85
17/01/2023	16	7	0,3	0,6	0,3	3	0,1	2	5	53	8	82
17/01/2023	17	5	0,3	0,6	0,3	3	0,2	3	6	31	10	82
17/01/2023	18	3	0,3	0,6	0,3	3	0,2	3	12	13	16	69
17/01/2023	19	4	0,4	0,6	0,3	3	0,2	3	17	13	22	57
17/01/2023	20	2	0,3	0,6	0,4	3	0,1	2	5	8	9	82
17/01/2023	21	1	0,3	0,6	0,3	3	0,1	3	6	3	10	85
17/01/2023	22	1	0,3	0,6	0,3	3	0,2	1	4	3	5	87
17/01/2023	23	1	0,3	0,6	0,3	3	0,1	1	3	3	5	82
18/01/2023	00	1	0,3	0,6	0,3	3	0,1	1	2	2	4	86
18/01/2023	01	1	0,3	0,6	0,3	3	0,2	1	2	2	4	87
18/01/2023	02	1	0,3	0,6	0,3	3	0,2	1	2	2	4	84
18/01/2023	03	1	0,3	2,6	0,3	3	0,2	1	2	3	4	85
18/01/2023	04	1	0,3	0,6	0,3	3	0,2	1	3	3	4	84
18/01/2023	05	1	0,3	0,6	0,3	3	0,1	1	3	3	5	82
18/01/2023	06	1	0,3	0,6	0,3	3	0,1	1	5	4	7	73
18/01/2023	07	2	0,3	0,6	0,3	3	0,2	9	14	6	28	56
18/01/2023	08	3	0,3	0,6	0,3	3	0,2	6	16	10	25	50
18/01/2023	09	4	0,3	0,6	0,4	3	0,2	6	15	15	23	56
18/01/2023	10	2	0,3	0,6	0,3	3	0,2	4	7	8	13	68
18/01/2023	11	3	0,3	0,6	0,3	3	0,2	6	6	15	15	74
18/01/2023	12	3	0,4	0,6	0,3	3	0,2	5	7	10	15	70
18/01/2023	13	4	0,4	0,6	0,3	3	0,2	3	6	22	11	69
18/01/2023	14	3	0,3	0,6	0,3	3	0,2	3	6	24	11	71
18/01/2023	15	4	0,3	0,6	0,3	3	0,2	4	9	24	14	67
18/01/2023	16	4	0,3	0,6	0,3	3	0,2	5	9	19	16	70
18/01/2023	17	3	0,3	0,6	0,3	3	0,2	7	16	13	26	65
18/01/2023	18	5	0,3	0,6	0,4	3	0,3	8	31	28	43	33
18/01/2023	19	5	0,4	0,6	0,4	3	0,3	3	25	17	30	37
18/01/2023	20	4	0,4	0,6	0,4	3	0,2	2	11	12	14	55
18/01/2023	21	9	0,3	0,6	0,4	3	0,2	3	14	16	18	53
18/01/2023	22	3	0,3	0,6	0,4	3	0,2	3	10	7	15	53
18/01/2023	23	4	0,3	0,6	0,3	3	0,2	1	6	10	8	60
19/01/2023	00	3	0,3	0,6	0,3	3	0,2	1	7	6	8	60
19/01/2023	01	2	0,3	0,6	0,3	3	0,2	1	4	5	5	70
19/01/2023	02	1	0,4	0,6	0,3	3	0,2	1	4	5	6	69
19/01/2023	03	1	0,3	0,6	0,3	3	0,2	1	3	3	5	76
19/01/2023	04	1	0,3	0,6	0,3	3	0,2	1	3	3	4	79
19/01/2023	05	1	0,3	0,6	0,3	3	0,2	1	3	4	5	73
19/01/2023	06	1	0,3	0,6	0,3	3	0,2	5	10	4	17	61
19/01/2023	07	3	0,3	0,6	0,3	3	0,3	6	20	7	30	43
19/01/2023	08	4	0,3	0,6	0,3	3	0,3	6	14	14	23	43
19/01/2023	09	4	0,3	0,6	0,3	3	0,3	6	13	13	22	45
19/01/2023	10	6	0,3	0,6	0,3	3	0,4	5	7	27	15	53
19/01/2023	11	4	0,8	1,1	0,5	3	0,3	4	9	20	15	52
19/01/2023	12	5	0,4	0,6	0,3	3	0,2	6	7	23	17	61
19/01/2023	13	5	0,3	0,6	0,3	3	0,2	3	6	37	10	64
19/01/2023	14	4	0,4	0,6	0,3	3	0,1	5	5	16	12	64
19/01/2023	15	3	0,3	0,6	0,3	3	0,2	3	6	15	10	69
19/01/2023	16	3	0,3	0,6	0,3	3	0,2	3	7	20	11	67
19/01/2023	17	4	0,3	0,6	0,3	3	0,2	4	8	22	13	65
19/01/2023	18	6	0,3	0,6	0,3	3	0,2	4	10	17	15	58
19/01/2023	19	8	0,3	0,6	0,4	3	0,2	4	8	22	13	60
19/01/2023	20	7	0,3	0,6	0,4	3	0,2	2	5	25	9	59
19/01/2023	21	6	0,3	0,6	0,3	3	0,2	1	4	16	5	60
19/01/2023	22	4	0,3	0,6	0,3	3	0,2	2	4	9	7	63
19/01/2023	23	3	0,3	0,6	0,3	3	0,2	2	3	8	5	69
20/01/2023	00	3	0,3	0,6	0,3	3	0,2	1	2	7	4	70
20/01/2023	01	3	0,3	0,6	0,3	3	0,2	1	2	6	4	70
20/01/2023	02	2	0,3	0,6	0,3	3	0,2	1	2	8	4	71
20/01/2023	03	2	0,3	0,6	0,3	3	0,2	1	2	5	4	71
20/01/2023	04	2	0,3	0,6	0,3	3	0,1	1	3	4	4	69
20/01/2023	05	1	0,3	0,6	0,3	3	0,2	1	3	4	5	63
20/01/2023	06	3	0,3	0,6	0,3	3	0,2	2	11	7	14	44
20/01/2023	07	7	0,4	1	0,5	3	0,3	36	36	16	91	17
20/01/2023	08	16	0,7	0,9	0,7	5	0,6	78	48	42	168	5
20/01/2023	09	9	1,4	2,2	0,9	3	0,5	39	42	34	101	13
20/01/2023	10	6	0,6	0,9	0,4	3	0,2	6	12	40	21	55
20/01/2023	11	5	0,8	1,6	0,4	3	0,2	4	7	46	13	67
20/01/2023	12	3	0,3	0,6	0,3	3	0,2	3	7	19	11	71
20/01/2023	13	3	0,3	0,6	0,3	3	0,2	3	6	18	10	77
20/01/2023	14	3	0,3	0,6	0,3	3	0,2	5	9	11	17	75
20/01/2023	15	3	0,3	0,6	0,4	3	0,3	10	22	15	36	62
20/01/2023	16	4	0,4	0,6	0,4	3	0,3	27	34	13	75	43
20/01/2023	17	5	0,9	2,3	0,7	3	0,4	21	43	17	74	28
20/01/2023	18	6	0,6	1	0,6	3	0,4	31	48	27	96	18
20/01/2023	19	5	0,6	0,8	0,6	3	0,5	28	53	17	96	11
20/01/2023	20	8	0,4	0,6	0,6	3	0,4	16	46	30	71	17
20/01/2023	21	11	0,5	0,6	0,6	3	0,5	26	55	57	95	6
20/01/2023	22	15	0,8	1,5	0,7	3	0,6	25	55	38	93	5
20/01/2023	23	20	2,3	3,7	1,2	3	0,6	27	51	42	93	5
21/01/2023	00	24	2	3,7	1,5	3	0,7	13	39	42	59	8
21/01/2023	01	15	1,4	1,6	1,1	3	0,5	3	24	27	28	14
21/01/2023	02	9	0,7	0,7	0,7	3	0,4	2	14	16	18	30
21/01/2023	03	5	0,4	0,6	0,4	3	0,3	1	6	10	8	45
21/01/2023	04	3	0,3	0,6	0,3	3	0,3	2	3	6	6	54
21/01/2023	05	3	0,3	0,6	0,3	3	0,3	2	9	7	11	44
21/01/2023	06	3	0,3	0,6	0,3	3	0,3	3	17	7	21	30
21/01/2023	07	7	0,4	0,6	0,3	3	0,4	12	25	14	43	20
21/01/2023	08	11	1,5	1,7	0,6	3	0,4	24	28	24	64	5
21/01/2023	09	13	1,7	2,2	0,7	3	0,5	54	38	32	121	8
21/01/2023	10	9	1,6	2,4	0,8	3	0,4	19	29	24	58	24
21/01/2023	11	4	0,5	1,5	0,4	3	0,3	5	12	11	19	61
21/01/2023	12	4	0,7	1,6	0,5	3	0,2	9	15	12	28	60
21/01/2023	13	5	0,3	0,6	0,4	3	0,3	8	16	13	27	59
21/01/2023	14	4	0,3	0,6	0,4	3	0,2	8	15	11	26	62
21/01/2023	15	3	0,3	0,6	0,3	3	0,2	3	8	9	12	70
21/01/2023	16	4	0,3	0,6	0,3	3	0,2	7	12	11	23	64
21/01/2023	17	4	0,3	0,6	0,3	3	0,3	9	22	10	35	53
21/01/2023	18	6	0,3	0,6	0,4	3	0,3	8	24	28	35	46
21/01/2023	19	4	0,3	0,6	0,3	3	0,2	5	11	23	19	61
21/01/2023	20	5	0,3	0,6	0,3	3	0,2	5	12	45	19	61
21/01/2023	21	14	0,3	0,6	0,3	3	0,2	2	5	122	8	72
21/01/2023	22	5	0,3	0,6	0,3	3	0,2	2	4	34	6	74
21/01/2023	23	7	0,3	0,6	0,3	3	0,2	2	3	49	5	78
22/01/2023	00	2	0,3	0,6	0,3	3	0,2	2	3	11	6	78
22/01/2023	01	2	0,3	0,6	0,3	3	0,2	2	3	5	6	76
22/01/2023	02	2	0,3	0,6	0,3	3	0,2	1	4	5	6	76
22/01/2023	03	2	0,3	0,6	0,3	3	0,2	3	3	5	8	75
22/01/2023	04	2	0,3	0,6	0,3	3	0,2	1	3	5	5	73
22/01/2023	05	2	0,3	0,6	0,3	3	0,2	1	3	5	4	73
22/01/2023	06	2	0,3	0,7	0,5	3	0,2	1	3	6	5	69
22/01/2023	07	3	0,3	0,6	0,3	3	0,2	5	7	8	15	61
22/01/2023	08	3	0,3	0,6	0,3	3	0,1	3	7	8	11	57
22/01/2023	09	3	0,3	0,6	0,3	3	0,2	3	8	10	13	56
22/01/2023	10	4	0,3	0,6	0,3	3	0,2	2	3	9	6	70
22/01/2023	11	3	0,3	0,6	0,3	3	0,2	3	6	10	11	71
22/01/2023	12	3	0,3	0,6	0,3	3	0,2	3	4	17	9	79
22/01/2023	13	3	0,3	0,6	0,3	3	0,2	3	3	14	7	83
22/01/2023	14	3	0,3	0,6	0,3	3	0,2	2	5	11	7	85
22/01/2023	15	4	0,3	0,6	0,3	3	0,2	2	4	10	7	82
22/01/2023	16	5	0,3	0,6	0,3	3	0,2	1	6	12	9	79
22/01/2023	17	5	0,3	0,6	0,3	3	0,2	2	9	13	12	71
22/01/2023	18	7	0,3	0,6	0,4	3	0,3	3	16	27	21	49
22/01/2023	19	6	0,3	0,6	0,3	3	0,3	4	15	22	21	53
22/01/2023	20	6	0,3	0,6	0,3	3	0,3	2	7	23	10	70
22/01/2023	21	4	0,3	0,6	0,3	3	0,3	2	6	11	8	70
22/01/2023	22	4	0,3	0,6	0,3	3	0,3	2	7	9	8	66
22/01/2023	23	3	0,3	0,6	0,3	3	0,3	2	5	8	6	71
23/01/2023	00	3	0,3	0,6	0,3	3	0,2	1	3	7	5	74
23/01/2023	01	3	0,3	0,6	0,3	3	0,2	1	3	6	5	74
23/01/2023	02	3	0,3	0,6	0,3	3	0,3	1	3	5	4	74
23/01/2023	03	2	0,3	0,6	0,3	3	0,3	1	3	5	4	73
23/01/2023	04	2	0,3	0,6	0,3	3	0,3	1	2	5	3	75
23/01/2023	05	4	0,3	0,6	0,3	3	0,3	2	12	8	15	48
23/01/2023	06	8	0,4	0,6	0,4	3	0,3	26	36	21	76	6
23/01/2023	07	11	0,7	0,7	0,7	3	0,5	49	46	29	121	4
23/01/2023	08	16	1,2	1,1	1,1	4	0,7	99	52	58	204	5
23/01/2023	09	20	6,1	3,9	1,3	5	0,7	94	53	79	197	7
23/01/2023	10	12	4,4	4,4	1	3	0,5	43	38	37	105	19
23/01/2023	11	7	0,5	0,7	0,5	3	0,4	9	14	20	28	51
23/01/2023	12	5	0,3	0,6	0,4	3	0,3	4	7	12	13	70
23/01/2023	13	5	0,3	0,6	0,4	3	0,4	14	20	16	41	58
23/01/2023	14	6	0,5	0,6	0,5	3	0,4	16	23	15	47	52
23/01/2023	15	5	0,3	0,6	0,4	3	0,3	9	19	13	33	55
23/01/2023	16	5	0,3	0,6	0,5	3	0,3	14	24	14	45	52
23/01/2023	17	6	0,3	0,6	0,4	3	0,4	23	39	20	74	28
23/01/2023	18	8	0,5	0,6	0,5	3	0,4	12	36	30	55	25
23/01/2023	19	11	1,3	1	0,7	3	0,5	28	47	46	89	10
23/01/2023	20	11	3,1	2,8	1	3	0,6	18	46	33	74	8
23/01/2023	21	14	1,3	0,7	0,6	3	0,4	15	49	35	73	8
23/01/2023	22	22	1,3	1,3	0,9	3	0,6	10	43	43	58	10
23/01/2023	23	15	0,5	0,7	0,8	3	0,5	6	29	27	39	19
24/01/2023	00	11	0,4	0,6	0,5	3	0,4	1	7	19	8	44
24/01/2023	01	14	0,3	0,6	0,4	3	0,4	1	10	24	12	38
24/01/2023	02	10	0,4	0,9	0,6	3	0,4	1	5	16	7	46
24/01/2023	03	6	0,3	0,6	0,5	3	0,3	1	3	10	5	55
24/01/2023	04	5	0,3	0,6	0,3	3	0,3	1	3	10	4	57
24/01/2023	05	5	0,3	0,6	0,3	3	0,3	2	3	9	6	53
24/01/2023	06	8	0,3	0,6	0,3	3	0,5	4	12	19	17	40
24/01/2023	07	8								16		
24/01/2023	08	9								30		
24/01/2023	09	13	0,4	0,6	0,5	3	0,4	20	29	38	60	21
24/01/2023	10	11	0,6	1,2	0,7	3	0,4	13	20	26	40	31
24/01/2023	11	10	0,4	0,6	0,5	3	0,4	9	12	20	26	48
24/01/2023	12	12	0,4	0,7	0,5	3	0,3	5	10	36	17	57
24/01/2023	13	8	0,4	0,6	0,5	3	0,3	6	13	19	22	57
24/01/2023	14	8	0,4	0,6	0,6	3	0,3	14	16	17	37	52
24/01/2023	15	9	0,3	0,6	0,5	3	0,3	12	16	18	35	51
24/01/2023	16	8	0,3	0,6	0,5	3	0,3	18	20	17	47	48
24/01/2023	17	10	0,4	0,8	0,7	3	0,4	15	24	25	47	45
24/01/2023	18	9	0,6	1,2	0,7	3	0,4	5	15	21	23	53
24/01/2023	19	12	0,7	1,7	0,8	3	0,4	3	22	26	26	42
24/01/2023	20	16	0,9	2	0,8	3	0,5	6	33	32	42	24
24/01/2023	21	18	0,4	0,6	0,6	3	0,5	10	34	35	50	17
24/01/2023	22	26	0,7	0,9	1,2	3	0,6	6	32	46	42	16
24/01/2023	23	20	1,2	0,6	1	3	0,4	2	17	34	20	26
25/01/2023	00	16	0,5	0,7	0,8	3	0,4	1	6	26	8	43
25/01/2023	01	14	0,3	0,6	0,5	3	0,3	1	4	23	6	46
25/01/2023	02	11	0,3	0,6	0,5	3	0,3	1	4	19	6	45
25/01/2023	03	9	0,3	0,6	0,6	3	0,3	1	4	16	5	43
25/01/2023	04	9	0,3	0,6	0,5	3	0,3	1	3	15	5	45
25/01/2023	05	10	0,3	0,6	0,5	3	0,3	1	4	17	6	43
25/01/2023	06	11	0,3	0,6	0,6	3	0,3	4	14	20	20	25
25/01/2023	07	11	0,3	0,6	0,6	3	0,4	19	31	21	59	9
25/01/2023	08	11	0,5	0,7	0,8	3	0,5	33	39	32	89	6
25/01/2023	09	13	0,8	0,8	0,9	3	0,5	26	34	40	74	8
25/01/2023	10	17	1,3	1,7	0,8	3	0,5	21	29	57	61	17
25/01/2023	11	16	0,6	0,8	1	3	0,5	15	22	48	45	30
25/01/2023	12	10	0,4	0,6	0,7	3	0,3	5	10	29	17	58
25/01/2023	13	6	0,3	0,6	0,5	3	0,3	3	7	21	11	72
25/01/2023	14	6	0,4	0,8	0,5	3	0,2	6	8	15	16	71
25/01/2023	15	5	0,3	0,6	0,4	3	0,2	4	10	15	15	72
25/01/2023	16	5	0,4	0,9	0,5	3	0,3	10	22	14	38	54
25/01/2023	17	9	0,6	1,3	0,7	4	0,4	13	29	36	50	43
25/01/2023	18	12	0,8	1,9	0,8	3	0,5	22	49	47	82	15
25/01/2023	19	18	1,3	2,5	1	3	0,6	37	57	54	114	5
25/01/2023	20	21	4,3	7,7	1,8	3	0,8	48	57	76	131	4
25/01/2023	21	22	3,5	6,2	1,5	3	0,7	30	52	48	96	7
25/01/2023	22	25	1,8	3	1,1	3	0,6	24	44	49	81	6
25/01/2023	23	21	1,5	1,5	1,4	3	0,5	8	26	51	38	21
26/01/2023	00	9	0,5	0,6	0,6	3	0,3	1	3	27	5	64
26/01/2023	01	8	0,3	0,6	0,5	3	0,3	1	3	14	5	61
26/01/2023	02	10	0,3	0,6	0,5	3	0,3	1	5	17	7	53
26/01/2023	03	8	0,3	0,6	0,4	3	0,3	1	3	15	5	54
26/01/2023	04	9	0,3	0,6	0,4	3	0,3	1	4	15	6	50
26/01/2023	05	8	0,3	0,6	0,4	3	0,3	1	4	13	6	46
26/01/2023	06	9	0,3	0,6	0,4	3	0,4	6	24	19	33	19
26/01/2023	07	11	0,4	0,6	0,6	3	0,4	31	38	24	86	7
26/01/2023	08	14	0,7	1,9	0,8	3	0,5	38	39	32	97	5
26/01/2023	09	17	1,4	2,9	0,8	3	0,6	54	38	46	120	8
26/01/2023	10	24	2	3,9	1,3	3	0,6	37	36	50	93	19
26/01/2023	11	25	3,2	6,1	1,3	3	0,5	39	36	55	95	21
26/01/2023	12	22	2,3	2,2	0,9	3	0,3	25	29	50	68	29
26/01/2023	13	8	2,1	3,4	1,3	3	0,3	22	26	22	60	42
26/01/2023	14	6	0,7	1,1	0,8	3	0,2	22	28	18	61	43
26/01/2023	15	6	0,4	0,6	0,5	3	0,3	21	27	17	58	45
26/01/2023	16	5	0,4	0,6	0,6	3	0,3	13	24	13	45	45
26/01/2023	17	8	0,5	0,7	0,5	3	0,3	29	41	21	85	27
26/01/2023	18	10	1,2	2,9	1	3	0,4	28	47	33	90	18
26/01/2023	19	14	1,3	5,8	1,1	3	0,6	59	57	44	148	4
26/01/2023	20	19	4,6	13,1	2,1	4	1	80	62	62	185	5
26/01/2023	21	24	5	13,3	2,3	6	0,9	108	60	54	225	5
26/01/2023	22	29	5,3	9,5	2,1	4	0,9	64	49	57	147	6
26/01/2023	23	22	3	5,1	1,5	3	0,5	15	38	41	62	7
27/01/2023	00	17	1,2	2	1	3	0,3	2	29	32	32	13
27/01/2023	01	15	0,8	0,9	0,7	3	0,3	2	18	26	21	26
27/01/2023	02	14	0,4	0,8	0,5	3	0,3	2	11	24	14	33
27/01/2023	03	15	0,4	0,6	0,5	3	0,2	1	13	25	15	29
27/01/2023	04	12	0,4	0,6	0,4	3	0,2	1	8	20	10	38
27/01/2023	05	11	0,3	0,6	0,3	3	0,2	1	8	19	11	37
27/01/2023	06	8	0,4	0,6	0,4	3	0,3	7	26	14	37	19
27/01/2023	07	10	0,4	0,6	0,5	3	0,4	19	38	22	68	6
27/01/2023	08	15	1	0,9	0,7	4	0,4	57	49	38	136	3
27/01/2023	09	16	2,1	2,5	0,8	3	0,4	40	41	40	102	11
27/01/2023	10	19	1,3	1,6	0,6	3	0,3	30	33	44	80	20
27/01/2023	11	13	1,1	1	0,6	3	0,3	24	28	34	64	29
27/01/2023	12	7	0,4	0,6	0,4	3	0,2	13	21	23	40	48
27/01/2023	13	9	0,6	0,8	0,4	3	0,3	18	24	27	51	52
27/01/2023	14	10	1,1	1,4	0,6	3	0,3	32	36	26	85	30
27/01/2023	15	6	0,5	0,8	0,5	3	0,3	22	31	17	65	40
27/01/2023	16	6	0,4	0,6	0,4	3	0,3	23	31	17	66	42
27/01/2023	17	7	0,6	1,1	0,5	3	0,4	37	44	23	101	32
27/01/2023	18	16	0,9	2	0,6	3	0,5	15	45	88	69	22
27/01/2023	19	19	1,1	2,3	0,8	3	0,6	20	55	74	85	11
27/01/2023	20	20	1,3	2,1	1	3	0,6	8	43	43	56	19
27/01/2023	21	14	0,5	0,8	0,7	3	0,4	5	28	29	34	30
27/01/2023	22	9	0,3	0,6	0,5	3	0,4	4	24	19	29	31
27/01/2023	23	8	0,3	0,6	0,4	3	0,4	4	24	16	30	32
28/01/2023	00	7	0,4	0,6	0,4	3	0,4	2	11	15	14	47
28/01/2023	01	6	0,4	0,6	0,4	3	0,3	1	4	15	6	58
28/01/2023	02	5	0,3	0,6	0,3	3	0,3	2	4	11	7	60
28/01/2023	03	3	0,3	0,6	0,3	3	0,3	1	3	7	5	66
28/01/2023	04	2	0,3	0,6	0,3	3	0,3	1	3	5	5	65
28/01/2023	05	3	0,3	0,6	0,3	3	0,3	1	3	5	5	60
28/01/2023	06	4	0,3	0,6	0,3	3	0,3	1	13	7	15	39
28/01/2023	07	6	0,4	0,6	0,4	3	0,3	3	19	14	24	22
28/01/2023	08	9	0,4	0,6	0,3	3	0,4	3	17	19	22	29
28/01/2023	09	11	0,4	0,6	0,4	3	0,4	9	20	31	33	30
28/01/2023	10	11	0,5	0,6	0,4	3	0,4	7	14	27	25	41
28/01/2023	11	8	0,4	0,6	0,4	3	0,3	4	10	19	16	56
28/01/2023	12	5	0,3	0,6	0,4	3	0,2	3	6	13	11	68
28/01/2023	13	8	0,3	0,6	0,3	3	0,3	5	13	20	20	68
28/01/2023	14	6	0,3	0,6	0,4	3	0,2	6	15	13	25	63
28/01/2023	15	4	0,3	0,6	0,4	3	0,2	6	11	8	20	68
28/01/2023	16	5	0,3	0,6	0,3	3	0,3	8	18	10	29	59
28/01/2023	17	5	0,3	0,6	0,4	3	0,3	11	20	11	37	56
28/01/2023	18	7	0,3	0,6	0,4	3	0,4	10	30	22	45	43
28/01/2023	19	10	0,4	0,8	0,5	3	0,5	20	49	32	80	15
28/01/2023	20	19	0,8	1,7	0,9	3	0,5	33	58	44	109	7
28/01/2023	21	20	0,4	0,7	0,7	3	0,4	6	28	36	37	37
28/01/2023	22	22	0,4	0,6	0,8	3	0,6	13	41	41	61	17
28/01/2023	23	29	0,8	1,1	1,1	3	0,6	22	43	49	78	9
29/01/2023	00	24	0,5	0,6	1	3	0,5	3	19	39	24	29
29/01/2023	01	18	0,4	0,6	0,8	3	0,5	3	17	30	21	29
29/01/2023	02	13	0,3	0,6	0,6	3	0,4	2	11	22	13	37
29/01/2023	03	9	0,3	0,6	0,4	3	0,3	2	5	15	7	51
29/01/2023	04	8	0,3	0,6	0,3	3	0,3	1	4	13	6	54
29/01/2023	05	8	0,3	0,6	0,4	3	0,3	4	7	14	13	46
29/01/2023	06	6	0,3	0,6	0,3	3	0,3	2	3	10	6	53
29/01/2023	07	4	0,3	0,6	0,3	3	0,3	5	10	9	17	48
29/01/2023	08	4	0,3	0,6	0,3	3	0,3	4	12	9	17	39
29/01/2023	09	6	0,3	0,6	0,3	3	0,3	6	12	14	21	36
29/01/2023	10	6	0,3	0,6	0,3	3	0,3	2	5	13	8	50
29/01/2023	11	8	0,3	0,6	0,4	3	0,4	4	9	18	15	49
29/01/2023	12	9	0,3	0,6	0,3	3	0,2	4	11	18	17	51
29/01/2023	13	7	0,3	0,6	0,3	3	0,2	5	8	14	15	60
29/01/2023	14	7	0,3	0,6	0,3	3	0,2	5	9	13	16	66
29/01/2023	15	6	0,3	0,6	0,3	3	0,2	2	4	12	7	69
29/01/2023	16	6	0,3	0,6	0,3	3	0,2	3	6	11	11	66
29/01/2023	17	7	0,3	0,6	0,3	3	0,2	4	10	13	15	62
29/01/2023	18	8	0,3	0,6	0,4	3	0,3	5	20	15	28	38
29/01/2023	19	9	0,3	0,6	0,4	3	0,3	5	24	17	32	22
29/01/2023	20	9	0,3	0,6	0,4	3	0,3	3	16	16	20	37
29/01/2023	21	9	0,3	0,6	0,4	3	0,3	2	10	15	12	41
29/01/2023	22	13	0,3	0,6	0,4	3	0,3	2	14	21	17	32
29/01/2023	23	12	0,3	0,6	0,4	3	0,3	2	10	19	13	38
30/01/2023	00	13	0,3	0,6	0,4	3	0,3	1	6	20	7	44
30/01/2023	01	18	0,3	0,6	0,4	3	0,3	2	6	29	9	35
30/01/2023	02	16	0,3	0,6	0,4	3	0,2	1	7	25	8	37
30/01/2023	03	11	0,3	0,8	0,4	3	0,2	1	4	17	5	46
30/01/2023	04	8	0,3	0,6	0,3	3	0,1	1	3	14	5	48
30/01/2023	05	8	0,3	0,6	0,3	3	0,2	1	4	14	5	43
30/01/2023	06	9	0,3	0,6	0,3	3	0,2	5	12	16	19	31
30/01/2023	07	11	0,3	0,6	0,4	3	0,3	30	34	20	80	18
30/01/2023	08	17	0,4	0,6	0,5	3	0,4	58	38	39	127	6
30/01/2023	09	19	1,3	3,3	0,7	3	0,3	37	33	43	89	10
30/01/2023	10	21	1,3	2,4	0,5	3	0,3	38	35	42	93	17
30/01/2023	11	20	1,4	2,2	0,6	3	0,4	29	36	41	80	23
30/01/2023	12	25	1	1,4	0,6	3	0,3	25	29	47	67	30
30/01/2023	13	22	1,7	0,8	0,6	3	0,3	19	23	39	52	37
30/01/2023	14	16	0,5	0,6	0,5	3	0,3	12	16	28	34	48
30/01/2023	15	10	0,4	0,6	0,4	3	0,3	8	16	19	28	51
30/01/2023	16	10	0,4	0,6	0,4	3	0,4	20	31	20	62	43
30/01/2023	17	13	0,6	0,6	0,6	3	0,4	32	44	27	92	27
30/01/2023	18	17	1,6	2,3	0,9	3	0,5	38	50	37	107	15
30/01/2023	19	15	2,2	2,7	0,9	3	0,5	27	45	29	87	15
30/01/2023	20	19	1,9	2,4	1	3	0,7	23	43	37	79	9
30/01/2023	21	21	1,1	10,7	1	3	0,5	17	44	36	70	11
30/01/2023	22	20	0,6	1,3	0,7	3	0,5	15	36	33	59	11
30/01/2023	23	26	1	1,7	0,8	3	0,4	6	32	42	41	12
